name,asset_idx,asset,family,lookback,mode,lag_signal,threshold,full_mean_pl,full_std_pl,full_sharpe,full_score,full_worst_day,roll_mean_score,roll_median_score,roll_min_score,roll_neg_count,roll_positive_count,corr_to_market,vol_window,z_window,leader,lag,train_corr,abs_corr_to_market
ITPA_lead1_ULXY_corr-1,40,ULXY,lead_lag,,momentum,,,21.06589756400002,300.52320016070706,1.1083373467074957,11.612573562524615,-848.5929810000016,38.810955828846,45.9883537564595,1.290074469321032,0,15,0.0855122773809726,,,ITPA,1.0,-0.22329895834138294,0.0855122773809726
BLBT_own_z_l5_v60_reversal_e0.5,41,BLBT,own_return_z,5.0,reversal,,0.5,11.790021388000023,115.33666472049379,1.6162822697592325,8.526228728359124,-316.8151199999975,6.630085741214013,5.898545116035291,1.2417698351961135,0,15,0.06838040024722244,60.0,,,,,0.06838040024722244
EELT_market_spread_z_w60_reversal_e1.0,37,EELT,market_spread_z,,reversal,,1.0,16.694854607999986,223.56350831840942,1.180733075888355,9.72161153077236,-854.5802619999995,19.1827716000851,14.327243290078929,1.1240859764660578,0,15,-0.024793372241625013,,60.0,,,,0.024793372241625013
MTNS_lead10_ALUT_corr-1,26,ALUT,lead_lag,,momentum,,,20.295051071999946,204.25976623989595,1.5710041139865558,14.443051217298747,-537.0581100000009,17.815542808496033,17.712034581315987,1.117909819793048,0,15,-0.043363333433999666,,,MTNS,10.0,-0.15346527938436316,0.043363333433999666
DUCT_absolute_return_w60_momentum_lag,9,DUCT,absolute_return,60.0,momentum,True,0.0,15.611523264000025,207.79366505962813,1.187908477498091,9.136739409085356,-691.6952519999977,10.84450453231239,3.9606802863217205,1.0738408972858033,0,15,0.004600526584448337,,,,,,0.004600526584448337
SRNA_absolute_return_w5_momentum_lag,3,SRNA,absolute_return,5.0,momentum,True,0.0,14.887838284000015,155.5414184714119,1.5134064892929424,10.363208483548478,-462.9617269999999,18.179254892277548,16.822518397404107,0.860524108999869,0,15,0.0430721164677704,,,,,,0.0430721164677704
SRNA_absolute_return_w2_momentum_lag,3,SRNA,absolute_return,2.0,momentum,True,0.0,20.728505883999944,154.78167399088468,2.1174758417944917,16.9484867384377,-427.7076699999998,16.91615881244515,18.00196988318136,0.7988407931593874,0,15,-0.04656588639962786,,,,,,0.04656588639962786
ULXY_lead2_AENO_corr-1,1,AENO,lead_lag,,momentum,,,26.121658379999964,184.52858567390732,2.2382422875011603,21.775096265463517,-381.0638689999996,23.779614437562852,21.289198013060844,0.6776641689361727,0,15,0.2446704186961234,,,ULXY,2.0,-0.1526022092384535,0.2446704186961234
SRNA_market_spread_z_w10_momentum_e1.0,3,SRNA,market_spread_z,,momentum,,1.0,12.573536335999986,119.1681150678334,1.6682739775658613,9.249963121766525,-462.9617269999999,15.318483222481335,15.53499861365253,0.5929054893414082,0,15,0.0503004341706577,,10.0,,,,0.0503004341706577
FWWG_absolute_return_w20_reversal_cur,36,FWWG,absolute_return,20.0,reversal,False,0.0,9.972296127999966,146.09391435194803,1.0792773061781347,5.365813240343295,-431.006206,21.602090333502694,18.176794419272657,0.4842435407722673,0,15,-0.052349172117633486,,,,,,0.052349172117633486
MTNS_absolute_return_w60_reversal_lag,33,MTNS,absolute_return,60.0,reversal,True,0.0,12.77912548799994,190.59149680983677,1.060150733993943,6.762360250922138,-546.8518999999987,15.942186954970985,14.411516672628427,0.3297439356751793,0,15,-0.06886252112635463,,,,,,0.06886252112635463
NGTE_relative_return_w5_reversal_lag,45,NGTE,relative_return,5.0,reversal,True,0.0,18.589045999999936,226.73775962074004,1.2962932373498044,11.65380821627533,-714.1577799999977,9.404037202330239,6.500246279092496,0.3124495742428651,0,15,-0.030997471455784718,,,,,,0.030997471455784718
