name,family,window_label,asset,asset_idx,lookback,feature_kind,mode,lag_signal,mean_pl,std_pl,sharpe,score,value,dvolume,top_n,z_window,entry_z,exit_z,top_k
CCNS_relative_momentum_40_cur,single_asset_return,300-400,CCNS,32.0,40.0,relative,momentum,False,-34.34223651999988,223.17819710463326,-2.433026360915067,-34.34223651999988,-3434.223651999988,304836.51999999996,,,,,
CCNS_relative_momentum_40_cur,single_asset_return,350-450,CCNS,32.0,40.0,relative,momentum,False,-30.318404509999983,187.35937387179615,-2.558591312851137,-30.318404509999983,-3031.840450999998,303104.50999999995,,,,,
CCNS_relative_momentum_40_cur,single_asset_return,400-500,CCNS,32.0,40.0,relative,momentum,False,-4.618869650000051,195.39294864295212,-0.3737634446603084,-4.618869650000051,-461.88696500000515,203069.65,,,,,
CCNS_relative_reversal_40_lag,single_asset_return,250-350,CCNS,32.0,40.0,relative,reversal,True,40.26896423999999,230.54498417018206,2.761752689450644,35.601331572523314,4026.8964239999987,245435.76000000004,,,,,
CCNS_relative_reversal_40_lag,single_asset_return,300-400,CCNS,32.0,40.0,relative,reversal,True,30.288449700000054,223.68553009784642,2.140962980608238,24.864030813679314,3028.8449700000056,325550.29999999993,,,,,
CCNS_relative_reversal_40_lag,single_asset_return,350-450,CCNS,32.0,40.0,relative,reversal,True,19.22116420999995,188.771690534407,1.609951630237483,13.869977536966324,1922.1164209999952,302335.78999999986,,,,,
CCNS_relative_reversal_40_lag,single_asset_return,400-500,CCNS,32.0,40.0,relative,reversal,True,-2.0489829300000384,195.48278704796746,-0.16572950087967456,-2.0489829300000384,-204.89829300000383,201982.93000000005,,,,,
CCNS_relative_reversal_40_cur,single_asset_return,250-350,CCNS,32.0,40.0,relative,reversal,False,32.915257960000126,231.870712567675,2.244509101062265,27.46374533831974,3291.5257960000126,245742.04,,,,,
CCNS_relative_reversal_40_cur,single_asset_return,300-400,CCNS,32.0,40.0,relative,reversal,False,33.73256347999999,223.24468222923727,2.3891214529240288,28.70378295882465,3373.256347999999,304836.51999999996,,,,,
CCNS_relative_reversal_40_cur,single_asset_return,350-450,CCNS,32.0,40.0,relative,reversal,False,29.712195489999868,187.33127576264116,2.507809004397973,25.635948625206296,2971.2195489999867,303104.50999999995,,,,,
CCNS_relative_reversal_40_cur,single_asset_return,400-500,CCNS,32.0,40.0,relative,reversal,False,4.212730350000002,195.33679955889818,0.340996246078597,0.438823948470848,421.27303500000016,203069.65,,,,,
CCNS_absolute_momentum_60_lag,single_asset_return,250-350,CCNS,32.0,60.0,absolute,momentum,True,1.8581082400000195,234.14989441582713,0.12547206549433476,0.028799249050740498,185.81082400000196,48291.76000000002,,,,,
CCNS_absolute_momentum_60_lag,single_asset_return,300-400,CCNS,32.0,60.0,absolute,momentum,True,8.492276159999928,225.5708143285453,0.5952661753845934,2.221867879483485,849.2276159999928,107523.84,,,,,
CCNS_absolute_momentum_60_lag,single_asset_return,350-450,CCNS,32.0,60.0,absolute,momentum,True,11.085085069999822,189.3306614999542,0.9257379813764331,5.115704387374188,1108.5085069999823,85014.93000000005,,,,,
