kind,full_score,full_mean,full_std,full_sharpe,full_dvolume,min_cv_score,avg_cv_score,cv_scores,avg_cv_sharpe,low_scale,mid_cut,mid_scale,high_cut,high_scale,cap_move,min_scale,max_scale,b
tier,441.2335137393203,498.8085310743991,2848.962086405798,2.7683258440760117,65222883.489999995,194.41526232020226,416.0602780671284,"[np.float64(805.4826480664258), np.float64(201.03130777367835), np.float64(194.41526232020226), np.float64(463.3118941082073)]",2.6945371923002255,0.5,0.0075,0.5,0.0125,0.75,,,,
tier,477.9057846673209,556.1418192647993,3557.8515956045994,2.471540484036992,80545261.06999998,147.52807317365142,442.3766645088627,"[np.float64(881.9175613677676), np.float64(147.52807317365142), np.float64(202.30527213399313), np.float64(537.7557513600386)]",2.3753257283905986,0.5,0.0075,0.5,0.0125,1.0,,,,
tier,477.9057846673209,556.1418192647993,3557.8515956045994,2.471540484036992,80545261.06999998,147.52807317365142,442.3766645088627,"[np.float64(881.9175613677676), np.float64(147.52807317365142), np.float64(202.30527213399313), np.float64(537.7557513600386)]",2.3753257283905986,0.5,0.0075,0.5,0.0125,1.25,,,,
tier,384.1814540367572,441.32986721760057,2691.3316202394967,2.592782638475267,61198634.01999999,147.34949716946883,371.9436375556684,"[np.float64(783.2884291905935), np.float64(203.927089111855), np.float64(147.34949716946883), np.float64(353.2095347507562)]",2.5554468941164306,0.5,0.0075,0.5,0.015,0.75,,,,
tier,362.41519763509575,440.9983037840016,3246.8955528630645,2.147526863003947,72458138.33999997,110.87283425451447,354.3314275833629,"[np.float64(837.129809748241), np.float64(153.29274574830671), np.float64(110.87283425451447), np.float64(316.0303205823893)]",2.1189778138652,0.5,0.0075,0.5,0.015,1.0,,,,
tier,362.41519763509575,440.9983037840016,3246.8955528630645,2.147526863003947,72458138.33999997,110.87283425451447,354.3314275833629,"[np.float64(837.129809748241), np.float64(153.29274574830671), np.float64(110.87283425451447), np.float64(316.0303205823893)]",2.1189778138652,0.5,0.0075,0.5,0.015,1.25,,,,
tier,531.9513354029746,592.1110158096002,3148.400362426648,2.9736044055577584,72363797.22,183.02102489063765,497.5025384839289,"[np.float64(1005.530387005369), np.float64(266.7389013796229), np.float64(183.02102489063765), np.float64(534.7198406600863)]",2.8794490321570057,0.5,0.0075,0.75,0.01,0.75,,,,
tier,608.470904972339,686.5843697112049,3889.6180703556083,2.7909814985511305,90846501.92999998,161.12473528237422,551.743498834893,"[np.float64(1187.0657953716702), np.float64(230.61827366591726), np.float64(161.12473528237422), np.float64(628.1651910196101)]",2.6334003587193564,0.5,0.0075,0.75,0.01,1.0,,,,
tier,608.470904972339,686.5843697112049,3889.6180703556083,2.7909814985511305,90846501.92999998,161.12473528237422,551.743498834893,"[np.float64(1187.0657953716702), np.float64(230.61827366591726), np.float64(161.12473528237422), np.float64(628.1651910196101)]",2.6334003587193564,0.5,0.0075,0.75,0.01,1.25,,,,
tier,531.9513354029746,592.1110158096002,3148.400362426648,2.9736044055577584,72363797.22,183.02102489063765,497.5025384839289,"[np.float64(1005.530387005369), np.float64(266.7389013796229), np.float64(183.02102489063765), np.float64(534.7198406600863)]",2.8794490321570057,0.5,0.0075,0.75,0.0125,0.75,,,,
tier,571.2636668070597,649.499795921605,3800.4445384515525,2.7021821712515375,87537240.65999998,194.0210486369939,525.9112581644049,"[np.float64(1084.4269917523857), np.float64(214.08140160062905), np.float64(194.0210486369939), np.float64(611.115590667611)]",2.5884254389099617,0.5,0.0075,0.75,0.0125,1.0,,,,
tier,571.2636668070597,649.499795921605,3800.4445384515525,2.7021821712515375,87537240.65999998,194.0210486369939,525.9112581644049,"[np.float64(1084.4269917523857), np.float64(214.08140160062905), np.float64(194.0210486369939), np.float64(611.115590667611)]",2.5884254389099617,0.5,0.0075,0.75,0.0125,1.25,,,,
tier,531.9513354029746,592.1110158096002,3148.400362426648,2.9736044055577584,72363797.22,183.02102489063765,497.5025384839289,"[np.float64(1005.530387005369), np.float64(266.7389013796229), np.float64(183.02102489063765), np.float64(534.7198406600863)]",2.8794490321570057,0.5,0.0075,0.75,0.015,0.75,,,,
tier,514.2503655256066,591.8348000480034,3634.716124045693,2.5745421414353253,83474054.75999999,148.50258140312744,482.30326501660267,"[np.float64(1062.1726263732448), np.float64(217.27092722605101), np.float64(148.50258140312744), np.float64(501.26692506398746)]",2.4896231170679632,0.5,0.0075,0.75,0.015,1.0,,,,
tier,514.2503655256066,591.8348000480034,3634.716124045693,2.5745421414353253,83474054.75999999,148.50258140312744,482.30326501660267,"[np.float64(1062.1726263732448), np.float64(217.27092722605101), np.float64(148.50258140312744), np.float64(501.26692506398746)]",2.4896231170679632,0.5,0.0075,0.75,0.015,1.25,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.01,1.0,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.01,1.25,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.0125,1.0,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.0125,1.25,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.015,1.0,,,,
tier,661.4296959245434,742.8187964472016,4119.9710919337895,2.85074729062674,94779258.00999999,182.83872078289428,606.8028539657005,"[np.float64(1283.896930703869), np.float64(278.70451999785297), np.float64(182.83872078289428), np.float64(681.7712443781855)]",2.728096866325633,0.5,0.0075,1.0,0.015,1.25,,,,
tier,441.2335137393203,498.8085310743991,2848.962086405798,2.7683258440760117,65222883.489999995,194.41526232020226,416.0602780671284,"[np.float64(805.4826480664258), np.float64(201.03130777367835), np.float64(194.41526232020226), np.float64(463.3118941082073)]",2.6945371923002255,0.5,0.01,0.5,0.0125,0.75,,,,
tier,477.9057846673209,556.1418192647993,3557.8515956045994,2.471540484036992,80545261.06999998,147.52807317365142,442.3766645088627,"[np.float64(881.9175613677676), np.float64(147.52807317365142), np.float64(202.30527213399313), np.float64(537.7557513600386)]",2.3753257283905986,0.5,0.01,0.5,0.0125,1.0,,,,
tier,477.9057846673209,556.1418192647993,3557.8515956045994,2.471540484036992,80545261.06999998,147.52807317365142,442.3766645088627,"[np.float64(881.9175613677676), np.float64(147.52807317365142), np.float64(202.30527213399313), np.float64(537.7557513600386)]",2.3753257283905986,0.5,0.01,0.5,0.0125,1.25,,,,
tier,384.1814540367572,441.32986721760057,2691.3316202394967,2.592782638475267,61198634.01999999,147.34949716946883,371.9436375556684,"[np.float64(783.2884291905935), np.float64(203.927089111855), np.float64(147.34949716946883), np.float64(353.2095347507562)]",2.5554468941164306,0.5,0.01,0.5,0.015,0.75,,,,
tier,362.41519763509575,440.9983037840016,3246.8955528630645,2.147526863003947,72458138.33999997,110.87283425451447,354.3314275833629,"[np.float64(837.129809748241), np.float64(153.29274574830671), np.float64(110.87283425451447), np.float64(316.0303205823893)]",2.1189778138652,0.5,0.01,0.5,0.015,1.0,,,,
tier,362.41519763509575,440.9983037840016,3246.8955528630645,2.147526863003947,72458138.33999997,110.87283425451447,354.3314275833629,"[np.float64(837.129809748241), np.float64(153.29274574830671), np.float64(110.87283425451447), np.float64(316.0303205823893)]",2.1189778138652,0.5,0.01,0.5,0.015,1.25,,,,
tier,478.5258150305423,535.8692923696,2933.041459738795,2.8887547538818894,68493657.69999997,160.42201960318556,441.75160218298976,"[np.float64(908.6536987333586), np.float64(217.78041576505228), np.float64(160.42201960318556), np.float64(480.1502746303624)]",2.7554041785094174,0.5,0.01,0.75,0.0125,0.75,,,,
tier,516.132663042513,593.2222377872039,3624.971364134161,2.5875148265035235,83764540.09999995,164.27135416469656,468.686752431042,"[np.float64(986.4284662662056), np.float64(164.27135416469656), np.float64(169.0642421379763), np.float64(554.9829471552894)]",2.4439120210355814,0.5,0.01,0.75,0.0125,1.0,,,,
tier,516.132663042513,593.2222377872039,3624.971364134161,2.5875148265035235,83764540.09999995,164.27135416469656,468.686752431042,"[np.float64(986.4284662662056), np.float64(164.27135416469656), np.float64(169.0642421379763), np.float64(554.9829471552894)]",2.4439120210355814,0.5,0.01,0.75,0.0125,1.25,,,,
tier,478.5258150305423,535.8692923696,2933.041459738795,2.8887547538818894,68493657.69999997,160.42201960318556,441.75160218298976,"[np.float64(908.6536987333586), np.float64(217.78041576505228), np.float64(160.42201960318556), np.float64(480.1502746303624)]",2.7554041785094174,0.5,0.01,0.75,0.015,0.75,,,,
tier,459.3305907005436,535.5657733440031,3449.8312874088856,2.454623921433249,79678982.03999996,124.26988997190166,425.39865240788015,"[np.float64(964.1879695272833), np.float64(167.3967053847341), np.float64(124.26988997190166), np.float64(445.74004474760164)]",2.3392733789964866,0.5,0.01,0.75,0.015,1.0,,,,
tier,459.3305907005436,535.5657733440031,3449.8312874088856,2.454623921433249,79678982.03999996,124.26988997190166,425.39865240788015,"[np.float64(964.1879695272833), np.float64(167.3967053847341), np.float64(124.26988997190166), np.float64(445.74004474760164)]",2.3392733789964866,0.5,0.01,0.75,0.015,1.25,,,,
tier,553.2622863567786,630.303508464803,3718.910931145481,2.6798096819840524,87082059.14999998,136.24100397001473,494.4167259394635,"[np.float64(1089.1558328056346), np.float64(180.28635830715976), np.float64(136.24100397001473), np.float64(571.9837086750449)]",2.488547099758913,0.5,0.01,1.0,0.0125,1.0,,,,
tier,553.2622863567786,630.303508464803,3718.910931145481,2.6798096819840524,87082059.14999998,136.24100397001473,494.4167259394635,"[np.float64(1089.1558328056346), np.float64(180.28635830715976), np.float64(136.24100397001473), np.float64(571.9837086750449)]",2.488547099758913,0.5,0.01,1.0,0.0125,1.25,,,,
tier,553.2622863567786,630.303508464803,3718.910931145481,2.6798096819840524,87082059.14999998,136.24100397001473,494.4167259394635,"[np.float64(1089.1558328056346), np.float64(180.28635830715976), np.float64(136.24100397001473), np.float64(571.9837086750449)]",2.488547099758913,0.5,0.01,1.0,0.015,1.0,,,,
tier,553.2622863567786,630.303508464803,3718.910931145481,2.6798096819840524,87082059.14999998,136.24100397001473,494.4167259394635,"[np.float64(1089.1558328056346), np.float64(180.28635830715976), np.float64(136.24100397001473), np.float64(571.9837086750449)]",2.488547099758913,0.5,0.01,1.0,0.015,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.002,0.75,0.005,0.75,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.002,0.75,0.005,1.0,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.002,0.75,0.005,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.002,0.75,0.0075,0.75,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.002,0.75,0.0075,1.0,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.002,0.75,0.0075,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.002,0.75,0.01,0.75,,,,
tier,680.735928854609,757.7406705752076,4029.5820203136723,2.9732443497631813,93570287.28999999,252.5802627679625,636.9376701685384,"[np.float64(1274.047478870674), np.float64(345.85053065814253), np.float64(252.5802627679625), np.float64(675.2724083773743)]",2.8653825642980673,0.75,0.002,0.75,0.01,1.0,,,,
tier,680.735928854609,757.7406705752076,4029.5820203136723,2.9732443497631813,93570287.28999999,252.5802627679625,636.9376701685384,"[np.float64(1274.047478870674), np.float64(345.85053065814253), np.float64(252.5802627679625), np.float64(675.2724083773743)]",2.8653825642980673,0.75,0.002,0.75,0.01,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.002,0.75,0.0125,0.75,,,,
tier,643.5305937350803,720.6426328112054,3944.2683076621433,2.8888401104418504,90296472.41999999,286.55072766650636,611.249802564222,"[np.float64(1171.3511845826981), np.float64(328.9256956126143), np.float64(286.55072766650636), np.float64(658.1716023950692)]",2.823830370330053,0.75,0.002,0.75,0.0125,1.0,,,,
tier,643.5305937350803,720.6426328112054,3944.2683076621433,2.8888401104418504,90296472.41999999,286.55072766650636,611.249802564222,"[np.float64(1171.3511845826981), np.float64(328.9256956126143), np.float64(286.55072766650636), np.float64(658.1716023950692)]",2.823830370330053,0.75,0.002,0.75,0.0125,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.002,0.75,0.015,0.75,,,,
tier,586.45911535778,662.957656222404,3785.850848932273,2.768804516560606,86288952.5,239.44462056285013,567.1063496351709,"[np.float64(1149.0594368219722), np.float64(332.1719741539898), np.float64(239.44462056285013), np.float64(547.7493670018713)]",2.7288445021335503,0.75,0.002,0.75,0.015,1.0,,,,
tier,586.45911535778,662.957656222404,3785.850848932273,2.768804516560606,86288952.5,239.44462056285013,567.1063496351709,"[np.float64(1149.0594368219722), np.float64(332.1719741539898), np.float64(239.44462056285013), np.float64(547.7493670018713)]",2.7288445021335503,0.75,0.002,0.75,0.015,1.25,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.005,1.0,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.005,1.25,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.0075,1.0,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.0075,1.25,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.01,1.0,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.01,1.25,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.0125,1.0,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.0125,1.25,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.015,1.0,,,,
tier,795.5098505506447,876.6155793232033,4425.702059768163,3.13182160210141,100421167.69999999,343.4472135270394,765.0911823624855,"[np.float64(1456.802976205394), np.float64(485.2687271691656), np.float64(343.4472135270394), np.float64(774.845812548343)]",3.0799158223814938,0.75,0.002,1.0,0.015,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.003,0.75,0.005,0.75,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.003,0.75,0.005,1.0,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.003,0.75,0.005,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.003,0.75,0.0075,0.75,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.003,0.75,0.0075,1.0,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.003,0.75,0.0075,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.003,0.75,0.01,0.75,,,,
tier,680.735928854609,757.7406705752076,4029.5820203136723,2.9732443497631813,93570287.28999999,252.5802627679625,636.9376701685384,"[np.float64(1274.047478870674), np.float64(345.85053065814253), np.float64(252.5802627679625), np.float64(675.2724083773743)]",2.8653825642980673,0.75,0.003,0.75,0.01,1.0,,,,
tier,680.735928854609,757.7406705752076,4029.5820203136723,2.9732443497631813,93570287.28999999,252.5802627679625,636.9376701685384,"[np.float64(1274.047478870674), np.float64(345.85053065814253), np.float64(252.5802627679625), np.float64(675.2724083773743)]",2.8653825642980673,0.75,0.003,0.75,0.01,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.003,0.75,0.0125,0.75,,,,
tier,643.5305937350803,720.6426328112054,3944.2683076621433,2.8888401104418504,90296472.41999999,286.55072766650636,611.249802564222,"[np.float64(1171.3511845826981), np.float64(328.9256956126143), np.float64(286.55072766650636), np.float64(658.1716023950692)]",2.823830370330053,0.75,0.003,0.75,0.0125,1.0,,,,
tier,643.5305937350803,720.6426328112054,3944.2683076621433,2.8888401104418504,90296472.41999999,286.55072766650636,611.249802564222,"[np.float64(1171.3511845826981), np.float64(328.9256956126143), np.float64(286.55072766650636), np.float64(658.1716023950692)]",2.823830370330053,0.75,0.003,0.75,0.0125,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.003,0.75,0.015,0.75,,,,
tier,586.45911535778,662.957656222404,3785.850848932273,2.768804516560606,86288952.5,239.44462056285013,567.1063496351709,"[np.float64(1149.0594368219722), np.float64(332.1719741539898), np.float64(239.44462056285013), np.float64(547.7493670018713)]",2.7288445021335503,0.75,0.003,0.75,0.015,1.0,,,,
tier,586.45911535778,662.957656222404,3785.850848932273,2.768804516560606,86288952.5,239.44462056285013,567.1063496351709,"[np.float64(1149.0594368219722), np.float64(332.1719741539898), np.float64(239.44462056285013), np.float64(547.7493670018713)]",2.7288445021335503,0.75,0.003,0.75,0.015,1.25,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.005,1.0,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.005,1.25,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.0075,1.0,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.0075,1.25,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.01,1.0,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.01,1.25,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.0125,1.0,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.0125,1.25,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.015,1.0,,,,
tier,756.3229975722313,839.0367011608016,4387.18595729093,3.0238825547533406,99816651.32999997,296.5695803145632,721.8695758922601,"[np.float64(1413.3540695396878), np.float64(441.8798201051746), np.float64(296.5695803145632), np.float64(735.6748336096148)]",2.960434065604835,0.75,0.003,1.0,0.015,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.004,0.75,0.005,0.75,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.004,0.75,0.005,1.0,,,,
tier,747.7194132439856,828.6555778360022,4310.682577277684,3.039471098588277,98908981.29,303.8083169760727,708.6726638792353,"[np.float64(1390.758096268519), np.float64(393.2300978174194), np.float64(303.8083169760727), np.float64(746.8941444549301)]",2.9769948822838685,0.75,0.004,0.75,0.005,1.25,,,,
tier,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763,0.75,0.004,0.75,0.0075,0.75,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.004,0.75,0.0075,1.0,,,,
tier,733.9062511995685,813.9876222984046,4251.4126647124,3.0272936040918896,97468997.58999999,274.85955243787845,692.4395507519323,"[np.float64(1370.9393312278846), np.float64(394.79065022618107), np.float64(274.85955243787845), np.float64(729.168669115785)]",2.9465573448789635,0.75,0.004,0.75,0.0075,1.25,,,,
