adds,removes,excluded,n_active,full_score,full_mean,full_std,full_sharpe,test_score,test_mean,test_std,test_sharpe,cv_mean_score,cv_min_score,cv_mean_sharpe
"RTTH,FWWG,DIHO",none,"1,5,34",48,820.5900679899273,903.2322261511963,4532.179744973142,3.1511008514943706,780.3877847156436,862.7025430819974,4430.111989961236,3.0790474208559684,795.3308985157677,393.01469233618513,3.093911589321248
"IHOZ,FWWG,DIHO",none,"1,5,18",48,813.02269491422,896.0815949071948,4528.551538673855,3.1286591143587654,766.8065662186485,850.5721459419921,4444.992664592049,3.0255902522627656,785.2890463015059,412.6764230146787,3.0660208721677336
"AENO,RTTH,IHOZ",SMAH,"5,10,17,36",47,832.2466373533894,912.1611183512006,4469.184434984825,3.2271063870806675,795.8574012905839,875.2212275420013,4370.000794067148,3.1666956895279337,806.6861646840415,409.2041406206567,3.162444889725515
"AENO,RTTH,IHOZ",FARS,"5,17,36,48",47,831.1537066999798,912.2754483912103,4506.339956240132,3.2008995086720082,785.5097705419378,866.2093493320165,4389.880614994616,3.1198963191223177,806.4544343059115,415.1144048675642,3.1404560993767117
"AENO,RTTH,IHOZ",EORC,"5,13,17,36",47,825.3492341659852,905.7937695591985,4471.2477126606545,3.203100774405864,758.310693598482,840.2662656619993,4367.697833846688,3.041825856066442,802.1976730286352,417.2485975532306,3.1504431953346677
"AENO,RTTH,IHOZ",LSST,"2,5,17,36",47,826.6998827211736,907.3829636031999,4482.062662685367,3.2009780886247317,784.7919623142981,865.362714761995,4384.0916042808185,3.120962593667595,801.2964564811772,421.6695918827095,3.137407366332684
"AENO,RTTH,IHOZ",HETT,"5,7,17,36",47,829.9464391109298,911.2987643392114,4511.18604410482,3.1940377719234414,781.3669687005195,863.3096925620199,4420.427736773219,3.087964691612111,801.0028753938041,411.1996799524296,3.1206061633824396
"AENO,RTTH,IHOZ",ITPA,"5,17,36,43",47,830.4291013061664,911.2822456352008,4495.9356893677605,3.204813954851644,773.2742487155131,854.4034902119975,4375.774691254948,3.0872945483996266,799.1378481233176,389.6021808822447,3.1257351100852717
"AENO,RTTH,IHOZ",NPCK,"5,11,17,36",47,825.1118461937092,906.0003592672017,4485.236927587416,3.1938387452770285,774.6084364612501,856.0374057720007,4388.449489687028,3.0842646940598026,798.7418768404406,416.66844839053346,3.1316597144766103
"AENO,RTTH,IHOZ",CCNS,"5,17,32,36",47,831.4643441715851,912.7836474792022,4513.49395382587,3.1976062962749343,774.3948930284735,856.0251821220025,4394.414026355324,3.080034441146096,796.7827616182981,379.31247910280496,3.1132030028996986
"AENO,RTTH,IHOZ",HRND,"5,17,36,38",47,830.6293945693715,911.2759920312017,4489.617162579355,3.2093022717692716,773.0646086315136,854.5575215320126,4386.956524074792,3.0799805569528265,796.1966390608015,366.0466865531166,3.11761880412792
"AENO,RTTH,FWWG",SMAH,"5,10,17,34",47,830.9372378646824,910.4015143232052,4451.484151078804,3.2336882181530755,812.9097530851254,890.5352615620114,4351.1312789908425,3.2360776803347746,806.1189468127492,401.8367772128255,3.1696745485299562
"AENO,RTTH,FWWG",FARS,"5,17,34,48",47,829.8666914754255,910.5158443632051,4488.004153392299,3.2077776840767456,802.6113360753557,881.5233833520044,4370.416749470061,3.1891943742299924,805.9159136416396,407.763586155298,3.147986482593274
"AENO,RTTH,FWWG",EORC,"5,13,17,34",47,824.0657171650877,904.0341655312018,4452.800721395908,3.210122375285722,775.4784420215308,855.5802996820107,4347.776490544662,3.1114553313038997,801.6863797498384,409.93088836276826,3.158021033322587
"AENO,RTTH,FWWG",LSST,"2,5,17,34",47,825.3889025130285,905.6233595751994,4464.45825909275,3.207368455823871,801.866293420625,880.676748781997,4365.434477368512,3.1897677343926105,800.7255017107143,414.28419024910613,3.1442565753685603
"AENO,RTTH,FWWG",HETT,"5,7,17,34",47,828.6611935531441,909.5391603112021,4492.809645643308,3.2009094470422266,798.5150495159337,878.6237265819975,4400.187249924092,3.1571976650676317,800.4632441371832,403.84478022428004,3.1278685249034557
"AENO,RTTH,FWWG",ITPA,"5,17,34,43",47,829.1594474508606,909.5226416072016,4477.061781498579,3.2121101643688563,790.3917415391971,869.7175242319983,4356.464819669043,3.156559746699316,798.6214219020598,382.28017476851267,3.133677229425223
"AENO,RTTH,FWWG",NPCK,"5,11,17,34",47,823.8070126643307,904.2407552391999,4467.457995336257,3.2003214609872104,791.711486251319,871.351439791997,4369.637235249309,3.1529564628178712,798.1972075838254,409.3335977007204,3.138699790707825
"AENO,RTTH,FWWG",CCNS,"5,17,32,34",47,830.1913113632129,911.0240434512082,4494.737985917145,3.2047596428406457,791.5643918618061,871.3392161420069,4373.68064103276,3.1499974092574083,796.2631555728526,371.99639972462563,3.1209310937517856
"AENO,RTTH,FWWG",HRND,"5,17,34,38",47,829.3381357578021,909.5163880032017,4471.394698493138,3.216159106138429,790.1780864328839,869.8715555520041,4367.913302912475,3.148843848965402,795.6709707958116,358.73087606966527,3.1248520978830903
"AENO,RTTH,DIHO",SMAH,"5,10,34,36",47,829.3823224301973,909.512604575199,4469.91922545529,3.2172073431559114,804.9656820522661,883.8202349719987,4373.797267287392,3.1950326156636124,804.1131831649672,398.43113023159947,3.153699181361929
"AENO,RTTH,DIHO",FARS,"5,34,36,48",47,828.2983314468444,909.6269346151985,4506.7304071246,3.191330160190739,794.6466225201809,874.8083567619952,4393.184661345739,3.1484983409161496,803.8968332616314,404.3484443610764,3.132125769262437
"AENO,RTTH,DIHO",EORC,"5,13,34,36",47,822.4809257964446,903.1452557832002,4472.0377114210005,3.1931708211632808,767.4657632893875,848.865273091998,4371.094148492916,3.070567229165124,799.6521584845475,406.5219900744943,3.1416613249685224
"AENO,RTTH,DIHO",LSST,"2,5,34,36",47,823.843891020731,904.7344498272026,4482.472013361159,3.1913434490447266,793.9039979971599,873.9617221919983,4388.135623172373,3.1490704336207758,798.7343823050795,410.9174045593716,3.1288020751786068
"AENO,RTTH,DIHO",HETT,"5,7,34,36",47,827.1091432204379,908.650250563202,4511.008512442255,3.184880254977347,790.5463783502684,871.9086999919882,4422.715516208371,3.117109153399609,798.4667176189295,400.47219491593626,3.112568923133084
"AENO,RTTH,DIHO",ITPA,"5,34,36,43",47,827.5945298526043,908.6337318592007,4495.703199520438,3.195664864887299,782.4319671227508,863.0024976420007,4378.716984257414,3.1162707349829244,796.6116771083166,378.89189398825187,3.1179290363054957
"AENO,RTTH,DIHO",NPCK,"5,11,34,36",47,822.2356579538069,903.3518454911928,4486.2405064439345,3.183789808153898,783.734633284528,864.6364132019936,4392.36118147554,3.112472199654429,796.1913457528879,405.95069745746883,3.12290460222607
"AENO,RTTH,DIHO",CCNS,"5,32,34,36",47,828.6215474874133,910.1351337032053,4513.4929970822095,3.1883288651434514,783.5823281940176,864.6241895520047,4396.527288512246,3.109478890538995,794.2454132523992,368.6212557743234,3.1049991057263346
"AENO,RTTH,DIHO",HRND,"5,34,36,38",47,827.784231247183,908.6274782552039,4489.719101796854,3.1999021662085823,782.1910137941688,863.1565289620147,4390.896445847354,3.108181486888054,793.6660485082589,355.3362881494117,3.109271969545771
"AENO,IHOZ,FWWG",SMAH,"5,10,17,18",47,823.3838411232582,903.2508830792024,4447.96159910668,3.2108304281025966,799.3639834370484,878.404864422005,4367.353384704897,3.180141191542981,796.0954977360692,421.3995818578424,3.1411483156635946
"AENO,IHOZ,FWWG",FARS,"5,17,18,48",47,822.2797337083992,903.3652131192036,4485.337406645595,3.1844779705842803,789.0356758020703,869.3929862119991,4386.827049478314,3.1335427487758216,795.8613285950038,427.3132211117467,3.1191693273034695
"AENO,IHOZ,FWWG",EORC,"5,13,17,18",47,816.4943644610673,896.8835342872073,4449.674382381857,3.1869688886438423,761.8525674087418,843.4499025420065,4364.473056083973,3.0556068854196936,791.6539630950704,429.5470032769348,3.1295253451183256
"AENO,IHOZ,FWWG",LSST,"2,5,17,18",47,817.8254855289431,898.4727283312036,4461.0731611487645,3.1844582395737486,788.3115895226271,868.5463516420056,4381.222745017897,3.134495647067408,790.6742298811961,433.8308145600858,3.1157514759851326
"AENO,IHOZ,FWWG",HETT,"5,7,17,18",47,821.0683543187747,902.3885290672001,4490.276298016681,3.1775361880535336,784.8961082028405,866.4933294420049,4417.400996836077,3.101475845572926,790.3889960830526,423.37940527525643,3.0989616166694667
"AENO,IHOZ,FWWG",ITPA,"5,17,18,43",47,821.585182357506,902.3720103631961,4474.037290225086,3.1890110256425737,776.8343454941778,857.587127091994,4371.825248900117,3.1015976843233526,788.582793432536,401.8893425003606,3.1047932211955347
"AENO,IHOZ,FWWG",NPCK,"5,11,17,18",47,816.2303425766478,897.0901239952068,4464.429753062957,3.177167314953739,778.0700906077551,859.2210426520079,4387.451795045576,3.096439157910796,788.1237497206819,428.8484012023043,3.1101306206924555
"AENO,IHOZ,FWWG",CCNS,"5,17,18,32",47,822.622323646652,903.8734122071984,4491.505797760193,3.1818935873002254,777.979417831151,859.2088190019992,4389.7653123700165,3.094763228108373,786.2042918834711,391.5126257765859,3.092446123849204
"AENO,IHOZ,FWWG",HRND,"5,17,18,38",47,821.7852189033547,902.3657567591965,4467.746556155153,3.1934791264841005,776.7284417407838,857.7411584119965,4379.940878202166,3.096406753972634,785.6629040307218,378.3997604230837,3.096673633045299
"AENO,IHOZ,DIHO",SMAH,"5,10,18,36",47,821.8449122364407,902.3619733312014,4465.805574316224,3.1948537191832695,791.407610302143,871.6898378320027,4389.768151062727,3.139716274200731,794.089562054624,417.9680504232407,3.1259070249370993
"AENO,IHOZ,DIHO",FARS,"5,18,36,48",47,820.7272755544509,902.4763033712022,4503.474174319896,3.168532273656349,781.0584486764272,862.6779596220003,4409.343508000111,3.093461911827331,793.8421255057276,423.87262996463664,3.104033328894269
"AENO,IHOZ,DIHO",EORC,"5,13,18,36",47,814.9254911769542,895.9946245391951,4468.319532308533,3.1705250310818744,753.8267894331059,836.7348759519925,4387.534433530094,3.0153472819333,789.619336318865,426.11289529981667,3.113909623932765
"AENO,IHOZ,DIHO",LSST,"2,5,18,36",47,816.296568474559,897.5838185832076,4478.496606918852,3.168930901107787,780.336846300363,861.8313250520022,4403.675569055029,3.0944036445333367,788.6834994283194,430.43917590159185,3.101014730191295
"AENO,IHOZ,DIHO",HETT,"5,7,18,36",47,819.5323045349329,901.4996193192047,4507.885405103884,3.162005963589621,776.9148420902404,859.7783028520026,4439.67633669815,3.061999922530866,788.3925167654759,419.98099103107234,3.0843873338698096
"AENO,IHOZ,DIHO",ITPA,"5,18,36,43",47,820.0361983376846,901.4831006152057,4492.089162385886,3.1730668816251555,768.8620965584204,850.8721005019929,4393.832315303322,3.0618986365348446,786.5722731883047,398.4730500750306,3.089781488100331
"AENO,IHOZ,DIHO",NPCK,"5,11,18,36",47,814.6749650753868,896.2012142472039,4482.621584215579,3.1611379921172187,770.0804283427673,852.506016062001,4409.917248608832,3.0565887949512627,786.118023595313,425.4402357394622,3.0950759262576915
"AENO,IHOZ,DIHO",CCNS,"5,18,32,36",47,821.0684259966682,902.984502459201,4509.674501519379,3.165957674598169,769.9846807921474,852.4937924119923,4412.362071662771,3.0548513827660106,784.1854310183576,388.10838168884743,3.0772637580389675
"AENO,IHOZ,DIHO",HRND,"5,18,36,38",47,820.247296243118,901.4768470112025,4485.482879138041,3.1777181758080477,768.7290307268707,851.0261318220023,4402.69426349535,3.056288676679162,783.6566935479124,374.9742707414331,3.081822607580003
"AENO,FWWG,DIHO",SMAH,"5,10,18,34",47,820.5447269346536,900.602369303207,4447.8830354089005,3.2014721727955995,808.4886994516019,887.0038718520128,4370.542394049109,3.208929551009131,793.5371213592541,410.6183307489841,3.1331018418974836
"AENO,FWWG,DIHO",FARS,"5,18,34,48",47,819.4495371830944,900.7166993432036,4484.919570529201,3.1754374316879024,798.1888764379798,877.9919936419954,4389.526267482214,3.162590104391065,793.318532952899,416.53932983513323,3.1115231431356887
"AENO,FWWG,DIHO",EORC,"5,13,18,34",47,813.651353717424,894.2350205112095,4449.651675692169,3.1775739253375677,771.0242184687258,852.0489099720179,4367.2616569867505,3.084787957534903,789.1235323410549,418.8135947551684,3.1214435826997793
"AENO,FWWG,DIHO",LSST,"2,5,18,34",47,814.9948040695093,895.8242145552034,4460.669919285221,3.1753581327305884,797.4400819164396,877.1453590720018,4384.6616095423615,3.1630458866850493,788.1274234393861,423.07216652354293,3.107826320733128
"AENO,FWWG,DIHO",HETT,"5,7,18,34",47,818.2563839119933,899.7400152912023,4489.2886127645515,3.168907142910114,794.0917658480447,875.092336872,4419.087277281232,3.131059395117211,787.8676171440127,412.64351874101715,3.0916105694657188
"AENO,FWWG,DIHO",ITPA,"5,18,34,43",47,818.7760555605754,899.7234965872029,4472.991387308781,3.1803945807484784,786.008323097671,866.1861345219914,4374.160939268383,3.131024556225677,786.0706780564576,391.16734720943015,3.097687895853498
"AENO,FWWG,DIHO",NPCK,"5,11,18,34",47,813.3793066381218,894.4416102192039,4464.624211113941,3.1676492674122585,787.2132106437787,867.8200500819995,4390.757419278729,3.125073529877809,785.5885058079687,418.1232956451287,3.1020722389391344
"AENO,FWWG,DIHO",CCNS,"5,18,32,34",47,819.8048462953245,901.2248984312024,4490.695763037978,3.173142329696056,787.1828588361332,867.8078264320013,4391.273926481401,3.124661941829808,783.6800415150151,380.80742209905765,3.084961875189343
"AENO,FWWG,DIHO",HRND,"5,18,34,38",47,818.9654255503564,899.7172429832005,4467.035636517265,3.1846127605244416,785.870477772935,866.3401658420008,4383.279113481482,3.1250669665577773,783.1450495521044,367.67301224313115,3.089035613145609
"RTTH,IHOZ,FWWG",SMAH,"1,5,10,17",47,820.8200813802761,900.6506684152005,4441.064236795739,3.2065596628253656,783.7617387823045,863.0068981719913,4338.889738624686,3.14489143428376,798.2282631901417,406.9521403278141,3.1520016882079203
"RTTH,IHOZ,FWWG",FARS,"1,5,17,48",47,819.7523272313175,900.7649984551966,4477.304726485626,3.181008671161326,773.4357331925202,853.9950199620007,4357.837505564239,3.098520045863003,798.035347466024,412.9165985502008,3.1306235006380603
"RTTH,IHOZ,FWWG",EORC,"1,5,13,17",47,813.9226080706094,894.2833196231956,4442.991326501114,3.1825092102224484,746.1726938584047,828.051936291994,4337.053837863799,3.0187890645197646,793.755734882958,415.038520405494,3.1401007139282475
"RTTH,IHOZ,FWWG",LSST,"1,2,5,17",47,815.2704310181188,895.8725136672002,4453.879906901032,3.18037048095876,772.6903628164945,853.1483853919909,4352.8781190247155,3.098974984094308,792.8363205910726,419.4111325431009,3.1267208311555743
"RTTH,IHOZ,FWWG",HETT,"1,5,7,17",47,818.5218017898275,899.7883144031973,4482.817295533704,3.1736520785184426,769.3037805220977,851.095363191989,4387.868476609998,3.0668647750516165,792.5551272571458,408.97311288855013,3.1100918516881033
"RTTH,IHOZ,FWWG",ITPA,"1,5,17,43",47,819.0289069631701,899.7717956991992,4466.886385987318,3.184912266534243,761.2018467367075,842.1891608419933,4343.484073642707,3.0657830485988633,790.7100250570901,387.3934222882922,3.115889195950834
"RTTH,IHOZ,FWWG",NPCK,"1,5,11,17",47,813.6820932943104,894.4899093311997,4457.021770700064,3.173223738909177,762.5076651375562,843.8230764020025,4356.98161046092,3.0622149715228204,790.2915971473734,414.46363596459497,3.121075406762089
"RTTH,IHOZ,FWWG",CCNS,"1,5,17,32",47,820.0423195896924,901.2731975432015,4485.066650004807,3.1772951448740834,762.3100517306904,843.8108527520031,4362.4476313171435,3.0583338008571537,788.3390989093341,377.0857101350721,3.103089288747537
"RTTH,IHOZ,FWWG",HRND,"1,5,17,38",47,819.2259941359544,899.765542095202,4460.690521477594,3.1893139183913237,761.0194235476964,842.3431921620084,4353.814805260944,3.059067941463797,787.7642709970562,363.84189505151267,3.107396061612781
"RTTH,IHOZ,DIHO",SMAH,"1,5,10,36",47,819.2570781938828,899.7617586672031,4459.621489364157,3.1900650264746853,775.7596902263683,856.2918715820008,4362.274120155304,3.1036938320500687,796.224448631272,403.57363438027,3.1361622962096716
"RTTH,IHOZ,DIHO",FARS,"1,5,36,48",47,818.1758063441932,899.8760887071975,4496.154004669832,3.1645469097398453,765.4123920543843,847.2799933720007,4381.322726831819,3.057677740262409,796.0178661188207,409.5282857852207,3.1148929765578486
"RTTH,IHOZ,DIHO",EORC,"1,5,13,36",47,812.3294921543061,893.3944098752053,4462.349660608762,3.1655533507455584,738.0990645363205,821.3369097020046,4361.08379223573,2.9778095133673954,791.7226913762762,411.65687607018685,3.1238903273672713
"RTTH,IHOZ,DIHO",LSST,"1,2,5,36",47,813.7174006867351,894.9836039191955,4472.015157257924,3.1643303492580555,764.6694266823692,846.433358801998,4376.297087419522,3.058130250178162,790.8470904892938,416.0717450717722,3.111407255748648
"RTTH,IHOZ,DIHO",HETT,"1,5,7,36",47,816.961738713125,898.8994046552107,4501.134938072895,3.157614185297941,761.2764410046032,844.3803366020136,4411.1071941247865,3.026638163178661,790.5603588460403,405.6274080797611,3.0949298427409495
"RTTH,IHOZ,DIHO",ITPA,"1,5,36,43",47,817.455854953779,898.8828859512056,4485.648736404272,3.168457269382355,753.1830478317249,835.4741342520027,4366.456550604145,3.02533777649531,788.7018234655384,384.0315955893458,3.100270656712733
"RTTH,IHOZ,DIHO",NPCK,"1,5,11,36",47,812.1025166565719,893.6009995832014,4475.926892200345,3.156680779360243,754.4715386107822,837.1080498120073,4380.4232834129625,3.021589369104434,788.2873750004529,411.1078586749221,3.1054149948426892
"RTTH,IHOZ,DIHO",CCNS,"1,5,32,36",47,818.4644233164138,900.3842877951948,4503.94026002925,3.1608602184733137,754.2684963379241,837.0958261620056,4386.004034652571,3.0177006331709757,786.3226669569186,373.7366581467591,3.087288085557181
"RTTH,IHOZ,DIHO",HRND,"1,5,36,38",47,817.6640196369626,898.8766323471954,4479.13747612088,3.173041136684024,752.9729277585586,835.6281655719877,4377.524476461587,3.0182450085713053,785.760648443076,360.4731808401235,3.0919450282727845
"RTTH,FWWG,DIHO",SMAH,"1,5,10,34",47,817.9170524002616,898.002154639198,4442.921284204802,3.195793905345843,792.8010482410735,871.6059056019934,4344.947710666679,3.1717986812470738,795.6248652610444,396.12678778311135,3.142565302377043
"RTTH,FWWG,DIHO",FARS,"1,5,34,48",47,816.8584977345955,898.1164846791918,4478.806357637621,3.1705921945998052,782.5034276527574,862.5940273919899,4363.3906803060545,3.1257364083028105,795.447543519128,402.098969684302,3.121616863806407
"RTTH,FWWG,DIHO",EORC,"1,5,13,34",47,811.0153768082196,891.6348058472117,4444.903455180105,3.1717188640770595,755.2577405657554,836.6509437220101,4342.709583777209,3.046165691777279,791.1796824915452,404.2598742058009,3.1306347731823494
"RTTH,FWWG,DIHO",LSST,"1,2,5,34",47,812.3757186651843,893.2239998912038,4455.406320138947,3.169881821568753,781.7330676297923,861.7473928220081,4359.178113017911,3.1256861481426976,790.2437804371837,408.6066497249275,3.1174360343722887
"RTTH,FWWG,DIHO",HETT,"1,5,7,34",47,815.6461878583978,897.1398006272065,4483.746067078972,3.1636550187369927,778.4144629457372,859.6943706220086,4392.383382470813,3.0946664556193912,789.988867293998,398.19395042093066,3.101393822993797
"RTTH,FWWG,DIHO",ITPA,"1,5,34,43",47,816.1560409680351,897.1232819232033,4467.763773374312,3.1749137339685873,770.2899340161401,850.788168272,4348.680607596547,3.093384707722974,788.1536885069046,376.6314895047918,3.1074159800903396
"RTTH,FWWG,DIHO",NPCK,"1,5,11,34",47,810.7669459881218,891.8413955552033,4459.145239131445,3.1623214431640045,771.5642175862129,852.4220838320057,4363.1465054699975,3.089049736648437,787.7106321032593,403.6940638441636,3.111638631275682
"RTTH,FWWG,DIHO",CCNS,"1,5,32,34",47,817.1611994615013,898.6246837672074,4486.172514803965,3.167177313150083,771.4284703965661,852.4098601820099,4366.799485766527,3.086421379029333,785.7716617449576,366.3431518096195,3.0942175934253315
"RTTH,FWWG,DIHO",HRND,"1,5,34,38",47,816.3423992958125,897.1170283191996,4461.90597043709,3.1790597516026775,770.0757225104022,850.9421995919967,4360.011268545465,3.0859043040524345,785.2033769764583,353.07983652116513,3.098383436636482
"IHOZ,FWWG,DIHO",SMAH,"1,5,10,18",47,810.3994357125865,890.851523395197,4438.0728365346085,3.173809866040074,779.2820251990541,859.4755084619823,4359.389956692417,3.1172941935358853,785.6398918799728,415.7990052029077,3.1150301810730148
"IHOZ,FWWG,DIHO",FARS,"1,5,18,48",47,809.3069711034562,890.9658534352011,4474.825860827164,3.1481464328649698,768.9543693206848,850.4636302519997,4378.0321187915615,3.0714737418074685,785.4312952773862,421.756850744091,3.093765791133968
"IHOZ,FWWG,DIHO",EORC,"1,5,13,18",47,803.4796416930843,884.4841746031958,4440.453163310914,3.1494359283306257,741.6577359760878,824.5205465819967,4357.621963959577,2.9917268252853155,781.1856964166133,423.9859634900377,3.103134470323872
"IHOZ,FWWG,DIHO",LSST,"1,2,5,18",47,804.8481281327513,886.0733686472042,4450.698979306399,3.1478314215038896,768.2051043351842,849.6169956820004,4373.191785467592,3.071812279160418,780.2313838025357,428.26352925398743,3.0899090572732097
"IHOZ,FWWG,DIHO",HETT,"1,5,7,18",47,808.0887021795011,889.9891693831962,4479.900806883514,3.14113301773098,764.8216475376158,847.5639734819997,4407.844543227647,3.040298486732781,779.9527661475461,417.83671966711734,3.0734475363900042
"IHOZ,FWWG,DIHO",ITPA,"1,5,18,43",47,808.6174099309363,889.9726506792,4463.421371388746,3.1526719048352128,756.7598355052603,838.6577711320017,4362.26676339206,3.0397828445905373,778.1530717291985,396.3473578965008,3.0794919915206966
"IHOZ,FWWG,DIHO",NPCK,"1,5,11,18",47,803.2258582421906,884.6907643112065,4454.797197239495,3.140028284421376,757.9484988549872,840.2916866920096,4379.192747592685,3.033933172172058,777.6755099484275,423.3179363464964,3.0840645753380906
"IHOZ,FWWG,DIHO",CCNS,"1,5,18,32",47,809.627667570144,891.474052523199,4481.6278657173025,3.145161273294027,757.870080931843,840.2794630419941,4381.115486155914,3.0325575560294817,775.7502428466694,385.96414173151163,3.0667024723807135
"IHOZ,FWWG,DIHO",HRND,"1,5,18,38",47,808.8253803244106,889.9663970751986,4456.936543666553,3.1572368466527534,756.6549499855838,838.8118024519971,4370.262205272406,3.0347788066118833,775.2331057818869,372.85323698744685,3.071150605510974
"AENO,RTTH,IHOZ","SMAH,FARS","5,10,17,36,48",46,828.4883098259388,907.0453768792008,4416.197182627067,3.247510486338632,797.9363130274452,875.1127118520031,4303.206000197317,3.2154507345129013,806.7720408377221,418.2780056440315,3.19114585863904
"AENO,RTTH,IHOZ","SMAH,EORC","5,10,13,17,36",46,822.6943686676505,900.5636980472011,4380.749254884969,3.25039427983429,770.796134222058,849.1696281820024,4281.33584740504,3.136065752142556,802.5361163675637,420.4378092249084,3.2018663011409654
"AENO,RTTH,IHOZ","SMAH,LSST","2,5,10,17,36",46,824.0235993202975,902.1528920911989,4392.252227280829,3.2476025841558394,797.2371552609959,874.2660772820003,4296.8161976025,3.2171169979001184,801.6021959897873,424.8311415505809,3.1880117217223582
"AENO,RTTH,IHOZ","SMAH,HETT","5,7,10,17,36",46,827.288869473434,906.0686928272,4420.893365757271,3.240567628365113,793.832668814375,872.2130550819996,4333.430174265387,3.1824441009489584,801.3358063264434,414.37733435561046,3.1707922702975417
"AENO,RTTH,IHOZ","SMAH,ITPA","5,10,17,36,43",46,827.764069390523,906.0521741231992,4405.729359789198,3.2516620009925834,785.7204716928334,863.3068527319992,4289.373908655727,3.182301231370443,799.4736135734977,392.79258688458486,3.1763055129208557
"AENO,RTTH,IHOZ","SMAH,NPCK","5,10,11,17,36",46,822.4459248332788,900.7702877551969,4395.201757475264,3.2404493753524046,787.0324975966195,864.9407682919991,4302.806556044739,3.1783707137567903,799.0614173479817,419.79789463614856,3.1822136837530612
"AENO,RTTH,IHOZ","SMAH,CCNS","5,10,17,32,36",46,828.8088014313404,907.553575967201,4423.091986403358,3.244264880211883,786.8612993306645,864.9285446419963,4307.601991819112,3.17478752628243,797.1496593415256,382.5856364566493,3.1632973653114114
"AENO,RTTH,IHOZ","SMAH,HRND","5,10,17,36,38",46,827.9979214746413,906.0459205192067,4398.316492908975,3.2571198300120576,785.583252874822,863.4608840520121,4298.559383507494,3.1760676315688228,796.574147192173,369.3185041943725,3.168570824031547
"AENO,RTTH,IHOZ","FARS,EORC","5,13,17,36,48",46,821.6058169658305,900.6780280872057,4417.939472746677,3.223441634719735,760.4548382088078,840.1577499720187,4300.621505975487,3.0888699227104097,802.3054010815623,426.3411682957857,3.1789127070826018
"AENO,RTTH,IHOZ","FARS,LSST","2,5,17,36,48",46,822.9637679633522,902.2672221312076,4428.543135062179,3.2213974133590977,786.8779571825103,865.2541990720132,4317.697854490654,3.168556620105472,801.401155328716,430.7639891052946,3.166094523011014
"AENO,RTTH,IHOZ","FARS,HETT","5,7,17,36,48",46,826.1964285473753,906.1830228672088,4458.131474299833,3.2139051368902036,783.4757135466845,863.2011768720101,4353.793079804148,3.134831798180225,801.105994544419,420.2918942868153,3.1485008840368227
"AENO,RTTH,IHOZ","FARS,ITPA","5,17,36,43,48",46,826.6743127279343,906.1665041632,4442.9663340620045,3.2248163468395226,775.3532803882129,854.2949745219993,4310.039623513638,3.1339826882179533,799.2443234762252,398.70691670080896,3.1537855331640814
"AENO,RTTH,IHOZ","FARS,NPCK","5,11,17,36,48",46,821.3716908612328,900.8846177952108,4431.881920809816,3.214037910020139,776.7315222858838,855.9288900820201,4321.431150555635,3.131699561441667,798.8513397681085,425.75718288875623,3.1599922777712783
"AENO,RTTH,IHOZ","FARS,CCNS","5,17,32,36,48",46,827.7059468131766,907.6679060071991,4460.675793753157,3.2173353038098123,776.487660233289,855.9166664319963,4328.363963274349,3.126638813405321,796.8977301386926,388.4376345496022,3.140785242263422
"AENO,RTTH,IHOZ","FARS,HRND","5,17,36,38,48",46,826.863507223373,906.1602505592052,4436.962672414586,3.2291575661561063,775.1429478615595,854.4490058420087,4321.339969973216,3.126350879243611,796.306236369703,375.1968612563326,3.1453170667947252
"AENO,RTTH,IHOZ","EORC,LSST","2,5,13,17,36",46,817.1222755292217,895.7855432992033,4394.571353880556,3.222979425940456,759.6971863416494,839.3111154020123,4296.0294399048535,3.0890556353188896,797.1034619711135,432.8153545522017,3.175514118574358
"AENO,RTTH,IHOZ","EORC,HETT","5,7,13,17,36",46,820.3868597681036,899.7013440352022,4423.186771757362,3.2161262997442965,756.2579327464935,837.2580932019941,4332.487581965519,3.0555685548285925,796.8462757569698,422.39906262527603,3.158654605193093
"AENO,RTTH,IHOZ","EORC,ITPA","5,13,17,36,43",46,820.8856312666929,899.684825331199,4407.374561660334,3.2276054423492893,748.2164565480708,828.3518908519997,4286.309647822516,3.0556339770392382,795.0045628040143,400.8701364388009,3.1642246633211952
"AENO,RTTH,IHOZ","EORC,NPCK","5,11,13,17,36",46,815.5271644936915,894.4029389632116,4398.0060700544545,3.215491734231834,749.4870009264954,829.9858064120205,4300.84048759968,3.0513170407517216,794.5592991803563,427.8438578797256,3.169513620166704
"AENO,RTTH,IHOZ","EORC,CCNS","5,13,17,32,36",46,821.9124316614809,901.1862271751985,4425.2376782625415,3.2199412563151397,749.3322681935011,829.9735827620048,4305.026763622643,3.0483049971675613,792.6570090961364,390.5845345812952,3.1511523577679723
"AENO,RTTH,IHOZ","EORC,HRND","5,13,17,36,38",46,821.0536564747074,899.6785717271948,4402.0169092492215,3.23151126785464,747.9763822378119,828.505922172002,4298.325377704746,3.0476587261069032,792.0166147839223,377.2483591365084,3.155199895875312
"AENO,RTTH,IHOZ","LSST,HETT","2,5,7,17,36",46,821.7168648699719,901.2905380791984,4434.640499506901,3.2134858893363516,782.7331791345221,862.3545423019933,4348.743496229945,3.1353935988986734,795.9119989924723,426.7851573543269,3.14495809634416
