vol_window,soft_cut,hard_cut,high_scale,full_score,full_mean,full_std,full_sharpe,full_dvolume,min_cv_score,avg_cv_score,cv_scores,avg_cv_sharpe
10,0.006,0.01,0.5,333.94766214448106,370.01173582399895,1922.5767694612452,3.0429990229317134,36179793.16000001,230.56410122060734,338.4483349050955,"[np.float64(531.3911765297964), np.float64(314.7937957415406), np.float64(230.56410122060734), np.float64(277.04426612843764)]",3.1873023028889653
10,0.006,0.01,0.75,464.2896940381945,517.8837578607973,2782.0576019893374,2.943311160912344,52734561.49999999,252.08208434104984,461.1430252404515,"[np.float64(798.6229286809671), np.float64(450.4961610204804), np.float64(252.08208434104984), np.float64(343.3709269193087)]",3.0295737494205914
10,0.006,0.012,0.25,234.17415137312244,256.45162868000193,1250.6592320827458,3.242175148453673,25984919.459999997,178.0272023382794,248.45441988008054,"[np.float64(295.38510110452523), np.float64(178.0272023382794), np.float64(248.94831275331745), np.float64(271.45706332420013)]",3.4365272383797927
10,0.006,0.012,0.5,399.3969438757152,439.4193320031986,2199.369989795821,3.159009042332227,48961005.91999999,314.60041240291343,408.7641460107035,"[np.float64(594.0022534941803), np.float64(314.60041240291343), np.float64(318.04851140279743), np.float64(408.4054067429228)]",3.2573112070892085
10,0.006,0.012,0.75,561.9079455919347,621.9059653879987,3213.1470299784887,3.0603008868303854,71942375.00999998,381.3627810163537,565.9588285590283,"[np.float64(892.39188762455), np.float64(449.3237839452875), np.float64(381.3627810163537), np.float64(540.7568616499224)]",3.1204370261156122
10,0.006,999.0,0.25,254.22452794891302,276.3483592304019,1288.9864108809954,3.3898349720428795,27349211.26,159.64621163696032,262.21104279085444,"[np.float64(361.1585078904847), np.float64(159.64621163696032), np.float64(231.3032256292547), np.float64(296.73622600671786)]",3.5197479206326383
10,0.006,999.0,0.5,439.3508839056962,479.40062567679865,2288.562138156053,3.3121186957806574,51702401.55999998,276.8404661969866,435.85536205256335,"[np.float64(726.2287908203457), np.float64(276.8404661969866), np.float64(281.1281461275694), np.float64(459.2240450653516)]",3.332602254680394
10,0.006,999.0,0.75,622.0224339856804,682.0969459832008,3351.6465301104445,3.2177914869213198,76058561.05,324.76659872652664,606.5202987023424,"[np.float64(1091.4419187233618), np.float64(392.4504200965767), np.float64(324.76659872652664), np.float64(617.4222572629044)]",3.19709768925499
10,0.007,0.008,0.25,243.92859765954074,269.22881662719954,1370.95224498134,3.1050544444943453,17504341.84,202.580678442111,238.28541146678526,"[np.float64(315.35152245245627), np.float64(211.09938267495878), np.float64(224.11006229761506), np.float64(202.580678442111)]",3.0276709954414196
10,0.007,0.008,0.5,306.8420883509306,335.9587623967979,1636.3243550483983,3.2462845333429864,24260527.840000015,211.0626210373214,286.7388554867195,"[np.float64(407.63719490778556), np.float64(247.95016767315755), np.float64(211.0626210373214), np.float64(280.30543832861343)]",3.11049937646007
10,0.007,0.008,0.75,366.0688039252507,402.4907976343991,2007.365505746062,3.1702937360915873,31018563.769999985,194.15772565751874,331.7254699484556,"[np.float64(497.02668976071186), np.float64(282.0899269070783), np.float64(194.15772565751874), np.float64(353.6275374685135)]",3.017949529687628
10,0.007,0.01,0.25,291.12849729623656,317.9139011496,1524.7065385260937,3.296804998403807,25321293.669999994,202.47222112070372,295.1554071447181,"[np.float64(439.7177834734806), np.float64(285.4645300520198), np.float64(252.9670939326681), np.float64(202.47222112070372)]",3.324760108365824
10,0.007,0.01,0.5,395.9599068824601,433.960738991196,2125.6482079668253,3.227966756584393,39975856.29000001,264.165462645258,395.003617022089,"[np.float64(651.362617025686), np.float64(389.26568749320967), np.float64(264.165462645258), np.float64(275.22070092420216)]",3.280228552759305
10,0.007,0.01,0.75,495.87099180965623,549.7800976983992,2866.19498238584,3.0328664512378185,54631842.69,269.14201301653935,489.8574642846398,"[np.float64(859.3585782016662), np.float64(488.51257713045965), np.float64(269.14201301653935), np.float64(342.41668878989395)]",3.090621808651785
10,0.007,0.012,0.25,325.21696401522985,352.4254163183998,1611.7680756157085,3.457280975345913,31679661.179999992,268.6266032207975,331.9889605792221,"[np.float64(472.449701710186), np.float64(287.8012237718123), np.float64(299.0783136140926), np.float64(268.6266032207975)]",3.4930939479096885
10,0.007,0.012,0.5,462.1445774439265,503.36833517039616,2377.0633412677976,3.3482289123530835,52757069.050000004,352.5799581659523,466.35860989721306,"[np.float64(715.1173823244252), np.float64(390.9558227371924), np.float64(352.5799581659523), np.float64(406.7812763612824)]",3.3915738283258157
10,0.007,0.012,0.75,593.8278766564752,653.802305225601,3285.2560261207636,3.146641247353283,73839656.19999999,398.93741681014876,595.2163016273313,"[np.float64(953.6872913484364), np.float64(488.3421740106609), np.float64(398.93741681014876), np.float64(539.8983243400792)]",3.188947711780682
10,0.007,999.0,0.25,345.4919041203618,372.3221468687998,1640.5226767804666,3.5884478285291412,33043952.980000004,270.55531477315543,346.33044476498054,"[np.float64(539.1263512803392), np.float64(270.55531477315543), np.float64(281.65020990768164), np.float64(293.989903098746)]",3.5720224089688135
10,0.007,999.0,0.5,502.2129776016518,543.3496288439962,2458.781183601875,3.494053078845189,55498464.69,315.99532285844936,493.91588455612253,"[np.float64(847.7080243458731), np.float64(354.3028308589252), np.float64(315.99532285844936), np.float64(457.65736016124265)]",3.4655573328614597
10,0.007,999.0,0.75,653.9659355486255,713.9932858208012,3420.2760180664,3.3006766198620627,77955842.24,342.5332265012776,636.0029125134097,"[np.float64(1152.822149547725), np.float64(432.06459150802175), np.float64(342.5332265012776), np.float64(616.5916824966146)]",3.263943660803284
10,0.008,0.01,0.25,473.0043799817622,517.9039401167984,2522.944409872267,3.2457236345279816,45586404.89999999,205.02908963576527,433.7106953498117,"[np.float64(710.0627413785464), np.float64(391.31214732213556), np.float64(205.02908963576527), np.float64(428.4388030627994)]",3.1791534092345297
10,0.008,0.01,0.5,517.3556882929361,567.2304264607963,2784.6795340240265,3.2207298610994894,53458406.64,230.89352511857356,487.34607023073215,"[np.float64(831.5407928102907), np.float64(460.6346682656349), np.float64(230.89352511857356), np.float64(426.31529472842954)]",3.2117890504695863
10,0.008,0.01,0.75,557.26621396168,616.5276186039996,3178.90211053899,3.066517066890232,61329608.529999994,252.2933297256114,536.5334077582377,"[np.float64(949.9012373955628), np.float64(524.7798944610003), np.float64(252.2933297256114), np.float64(419.1591694507761)]",3.092476212481075
10,0.008,0.012,0.25,508.27864748582465,552.4154552855971,2573.8625561207837,3.3935204683466624,51944772.41,253.75353316830308,471.96699732055305,"[np.float64(743.3872072793523), np.float64(394.82996524544245), np.float64(253.75353316830308), np.float64(495.89728358911435)]",3.326919399117405
10,0.008,0.012,0.5,585.4024620630613,636.6380226399955,2977.975024083764,3.380193219094642,66239619.4,322.88524864227577,560.7695602192746,"[np.float64(896.3622613514617), np.float64(464.1093196129855), np.float64(322.88524864227577), np.float64(559.7214112703753)]",3.3581631745614096
10,0.008,0.012,0.75,656.4714278702824,720.5498261311981,3559.4420880648186,3.200752480077159,80537422.03999996,384.411742515866,643.225354549838,"[np.float64(1044.98023780378), np.float64(525.8140721461677), np.float64(384.411742515866), np.float64(617.6953657335383)]",3.2104004117693283
10,0.008,999.0,0.25,528.9646480803553,572.3121858359962,2590.4301738169684,3.4932615791078643,53309064.20999999,235.89943741955503,486.4366804401485,"[np.float64(810.1906385109676), np.float64(378.1072596828348), np.float64(235.89943741955503), np.float64(521.5493861472366)]",3.3897246321698677
10,0.008,999.0,0.5,626.0102489755956,676.6193163135955,3041.850330880381,3.5170339031730387,68981015.04,286.01439252255454,588.6269865636328,"[np.float64(1029.2748935580528), np.float64(428.31804475998206), np.float64(286.01439252255454), np.float64(610.900615413942)]",3.4301263528472554
10,0.008,999.0,0.75,716.9149231416901,780.7408067263965,3683.33729970707,3.351470433740987,84653608.08,327.9681484713688,684.2162643093695,"[np.float64(1244.2731916201108), np.float64(470.1302637947523), np.float64(327.9681484713688), np.float64(694.4934533512464)]",3.2843543552575394
10,0.01,0.012,0.25,630.0987800536805,700.338116525603,3697.1208678532485,2.995119255783581,75645069.95000002,320.8647505487503,622.1494471874731,"[np.float64(1099.4607713775908), np.float64(590.5282622620626), np.float64(320.8647505487503), np.float64(477.74400456148885)]",3.0584929267489223
10,0.01,0.012,0.5,663.9163516383471,735.2418340400013,3810.3589551718296,3.050944614352055,82047218.49999999,365.8162306828775,658.632535590446,"[np.float64(1131.7198079490736), np.float64(592.0233904754533), np.float64(365.8162306828775), np.float64(544.9707132543792)]",3.112039094732717
10,0.01,0.012,0.75,694.9467699164775,769.8636904007998,3996.667599281794,3.045690802465936,88454253.79,405.85466164957387,691.6998583295731,"[np.float64(1161.9522026707316), np.float64(589.4531040000873), np.float64(405.85466164957387), np.float64(609.5394649979)]",3.0959370744104096
10,0.01,999.0,0.25,651.1935965774157,720.2354688120023,3708.0512537383706,3.0711341041859748,77007807.41000001,303.1520460213204,637.0034602050263,"[np.float64(1166.5741445054662), np.float64(574.1793526113531), np.float64(303.1520460213204), np.float64(504.1082976819651)]",3.1126884569607602
10,0.01,999.0,0.5,705.2916988053465,775.2240520896001,3859.6855883392072,3.1757427456714167,84786303.19999997,329.255610736163,687.2832482729511,"[np.float64(1265.4655349766394), np.float64(557.197383699494), np.float64(329.255610736163), np.float64(597.2144636795081)]",3.189730270365015
10,0.01,999.0,0.75,756.0278269697594,830.0559063239991,4106.8297464642665,3.195734193168164,92567351.51,349.7049655402778,733.3846666162484,"[np.float64(1361.9647506387878), np.float64(534.7275151344553), np.float64(349.7049655402778), np.float64(687.1414351514728)]",3.1776913648830636
20,0.004,0.006,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.004,0.006,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.004,0.006,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.004,0.007,0.25,-3.527219359999998,-3.527219359999998,54.947940704396004,-1.014964968809927,266285.4,-8.818048399999995,-4.4090241999999975,"[0.0, -8.818048399999995, -8.818048399999995, 0.0]",-0.8048916039919622
20,0.004,0.007,0.5,-7.1095223279999376,-7.1095223279999376,110.75720855271253,-1.0149354577495753,535079.8200000001,-17.773805819999843,-8.886902909999922,"[0.0, -17.773805819999843, -17.773805819999843, 0.0]",-0.8048680554668435
20,0.004,0.007,0.75,-10.700469588000008,-10.700469588000008,166.70002777615878,-1.014932522293287,804784.97,-26.751173970000018,-13.375586985000009,"[0.0, -26.751173970000018, -26.751173970000018, 0.0]",-0.804865713102838
20,0.004,0.008,0.25,27.267952641559198,34.12301659840019,270.5184633110954,1.9944378613925444,2950041.7199999993,-2.1618487120009284,29.887736394902962,"[0.0, -2.1618487120009284, np.float64(39.10898142909458), np.float64(82.6038128625182)]",1.50708040944374
20,0.004,0.008,0.5,54.765935792276565,68.57214545359918,544.3769370704507,1.9916729467331422,5929089.83,-4.610356282001349,60.00639832578229,"[0.0, -4.610356282001349, np.float64(78.40392675774633), np.float64(166.23202282738418)]",1.5029573419415705
20,0.004,0.008,0.75,82.34300880515352,103.10135692720002,818.4976086137044,1.9916681143158081,8910503.089999998,-7.04316048400061,90.19531439834093,"[0.0, -7.04316048400061, np.float64(117.77487942491959), np.float64(250.04953865244474)]",1.5023935790486111
20,0.004,0.01,0.25,127.50331301310376,144.9511100960006,847.8150392519196,2.7032762810957185,15195451.080000004,30.28451575230655,112.24496048657122,"[np.float64(246.9402629253822), np.float64(69.65049524786092), np.float64(30.28451575230655), np.float64(102.10456802073517)]",2.494474541927721
20,0.004,0.01,0.5,256.40852060483206,291.4791375079979,1704.444860931966,2.703924269051144,30539355.23,60.59470464068997,225.69727739614433,"[np.float64(496.70718268996546), np.float64(139.99128844926582), np.float64(60.59470464068997), np.float64(205.49593380465603)]",2.4946310423907336
20,0.004,0.01,0.75,384.84737829510203,437.5664342407989,2560.669627719058,2.7018451440605498,45884276.910000004,90.64141203673893,338.71404211615857,"[np.float64(746.0934187442073), np.float64(209.7464859698501), np.float64(90.64141203673893), np.float64(308.3748517138378)]",2.4920463120739598
20,0.004,0.012,0.25,214.2139019402259,232.00406683600087,1057.1381912444015,3.470034871978629,24093692.11,130.2380324645113,211.94917552628195,"[np.float64(361.1585078904847), np.float64(196.84752139646025), np.float64(130.2380324645113), np.float64(159.55264035367148)]",3.452333958454927
20,0.004,0.012,0.5,430.6980055441903,466.47026253519766,2125.5959198615305,3.4698704409538683,48431795.50999998,261.57114830866874,426.15628290680263,"[np.float64(726.2287908203457), np.float64(395.59693358693323), np.float64(261.57114830866874), np.float64(321.2282589112629)]",3.452200650888662
20,0.004,0.012,0.75,646.7644493707413,700.5336348384009,3193.689239611755,3.4682176277040213,72771762.91999999,392.20516471831263,639.9038297345818,"[np.float64(1091.4419187233618), np.float64(593.9613087332118), np.float64(392.20516471831263), np.float64(482.0069267634407)]",3.450008249835872
20,0.004,999.0,0.25,199.6342350716637,219.64234371600068,1099.440122889092,3.1587444477419693,24917456.750000004,91.43539048547528,192.76161994611792,"[np.float64(361.1585078904847), np.float64(126.38993188293956), np.float64(91.43539048547528), np.float64(192.06264952557217)]",3.1149602247064605
20,0.004,999.0,0.5,401.3669702961392,441.6017239159974,2210.704129385819,3.1584218975050526,50086806.60999999,183.5038839192789,387.55014365658724,"[np.float64(726.2287908203457), np.float64(253.84686867922989), np.float64(183.5038839192789), np.float64(386.6210312074946)]",3.1148657950535226
20,0.004,999.0,0.75,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763
20,0.005,0.006,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.005,0.006,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.005,0.006,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0
20,0.005,0.007,0.25,-3.527219359999998,-3.527219359999998,54.947940704396004,-1.014964968809927,266285.4,-8.818048399999995,-4.4090241999999975,"[0.0, -8.818048399999995, -8.818048399999995, 0.0]",-0.8048916039919622
20,0.005,0.007,0.5,-7.1095223279999376,-7.1095223279999376,110.75720855271253,-1.0149354577495753,535079.8200000001,-17.773805819999843,-8.886902909999922,"[0.0, -17.773805819999843, -17.773805819999843, 0.0]",-0.8048680554668435
20,0.005,0.007,0.75,-10.700469588000008,-10.700469588000008,166.70002777615878,-1.014932522293287,804784.97,-26.751173970000018,-13.375586985000009,"[0.0, -26.751173970000018, -26.751173970000018, 0.0]",-0.804865713102838
20,0.005,0.008,0.25,27.267952641559198,34.12301659840019,270.5184633110954,1.9944378613925444,2950041.7199999993,-2.1618487120009284,29.887736394902962,"[0.0, -2.1618487120009284, np.float64(39.10898142909458), np.float64(82.6038128625182)]",1.50708040944374
20,0.005,0.008,0.5,54.765935792276565,68.57214545359918,544.3769370704507,1.9916729467331422,5929089.83,-4.610356282001349,60.00639832578229,"[0.0, -4.610356282001349, np.float64(78.40392675774633), np.float64(166.23202282738418)]",1.5029573419415705
20,0.005,0.008,0.75,82.34300880515352,103.10135692720002,818.4976086137044,1.9916681143158081,8910503.089999998,-7.04316048400061,90.19531439834093,"[0.0, -7.04316048400061, np.float64(117.77487942491959), np.float64(250.04953865244474)]",1.5023935790486111
20,0.005,0.01,0.25,127.50331301310376,144.9511100960006,847.8150392519196,2.7032762810957185,15195451.080000004,30.28451575230655,112.24496048657122,"[np.float64(246.9402629253822), np.float64(69.65049524786092), np.float64(30.28451575230655), np.float64(102.10456802073517)]",2.494474541927721
20,0.005,0.01,0.5,256.40852060483206,291.4791375079979,1704.444860931966,2.703924269051144,30539355.23,60.59470464068997,225.69727739614433,"[np.float64(496.70718268996546), np.float64(139.99128844926582), np.float64(60.59470464068997), np.float64(205.49593380465603)]",2.4946310423907336
20,0.005,0.01,0.75,384.84737829510203,437.5664342407989,2560.669627719058,2.7018451440605498,45884276.910000004,90.64141203673893,338.71404211615857,"[np.float64(746.0934187442073), np.float64(209.7464859698501), np.float64(90.64141203673893), np.float64(308.3748517138378)]",2.4920463120739598
20,0.005,0.012,0.25,214.2139019402259,232.00406683600087,1057.1381912444015,3.470034871978629,24093692.11,130.2380324645113,211.94917552628195,"[np.float64(361.1585078904847), np.float64(196.84752139646025), np.float64(130.2380324645113), np.float64(159.55264035367148)]",3.452333958454927
20,0.005,0.012,0.5,430.6980055441903,466.47026253519766,2125.5959198615305,3.4698704409538683,48431795.50999998,261.57114830866874,426.15628290680263,"[np.float64(726.2287908203457), np.float64(395.59693358693323), np.float64(261.57114830866874), np.float64(321.2282589112629)]",3.452200650888662
20,0.005,0.012,0.75,646.7644493707413,700.5336348384009,3193.689239611755,3.4682176277040213,72771762.91999999,392.20516471831263,639.9038297345818,"[np.float64(1091.4419187233618), np.float64(593.9613087332118), np.float64(392.20516471831263), np.float64(482.0069267634407)]",3.450008249835872
20,0.005,999.0,0.25,199.6342350716637,219.64234371600068,1099.440122889092,3.1587444477419693,24917456.750000004,91.43539048547528,192.76161994611792,"[np.float64(361.1585078904847), np.float64(126.38993188293956), np.float64(91.43539048547528), np.float64(192.06264952557217)]",3.1149602247064605
20,0.005,999.0,0.5,401.3669702961392,441.6017239159974,2210.704129385819,3.1584218975050526,50086806.60999999,183.5038839192789,387.55014365658724,"[np.float64(726.2287908203457), np.float64(253.84686867922989), np.float64(183.5038839192789), np.float64(386.6210312074946)]",3.1148657950535226
20,0.005,999.0,0.75,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763
20,0.006,0.007,0.25,-3.527219359999998,-3.527219359999998,54.947940704396004,-1.014964968809927,266285.4,-8.818048399999995,-4.4090241999999975,"[0.0, -8.818048399999995, -8.818048399999995, 0.0]",-0.8048916039919622
20,0.006,0.007,0.5,-7.1095223279999376,-7.1095223279999376,110.75720855271253,-1.0149354577495753,535079.8200000001,-17.773805819999843,-8.886902909999922,"[0.0, -17.773805819999843, -17.773805819999843, 0.0]",-0.8048680554668435
20,0.006,0.007,0.75,-10.700469588000008,-10.700469588000008,166.70002777615878,-1.014932522293287,804784.97,-26.751173970000018,-13.375586985000009,"[0.0, -26.751173970000018, -26.751173970000018, 0.0]",-0.804865713102838
20,0.006,0.008,0.25,27.267952641559198,34.12301659840019,270.5184633110954,1.9944378613925444,2950041.7199999993,-2.1618487120009284,29.887736394902962,"[0.0, -2.1618487120009284, np.float64(39.10898142909458), np.float64(82.6038128625182)]",1.50708040944374
20,0.006,0.008,0.5,54.765935792276565,68.57214545359918,544.3769370704507,1.9916729467331422,5929089.83,-4.610356282001349,60.00639832578229,"[0.0, -4.610356282001349, np.float64(78.40392675774633), np.float64(166.23202282738418)]",1.5029573419415705
20,0.006,0.008,0.75,82.34300880515352,103.10135692720002,818.4976086137044,1.9916681143158081,8910503.089999998,-7.04316048400061,90.19531439834093,"[0.0, -7.04316048400061, np.float64(117.77487942491959), np.float64(250.04953865244474)]",1.5023935790486111
20,0.006,0.01,0.25,127.50331301310376,144.9511100960006,847.8150392519196,2.7032762810957185,15195451.080000004,30.28451575230655,112.24496048657122,"[np.float64(246.9402629253822), np.float64(69.65049524786092), np.float64(30.28451575230655), np.float64(102.10456802073517)]",2.494474541927721
20,0.006,0.01,0.5,256.40852060483206,291.4791375079979,1704.444860931966,2.703924269051144,30539355.23,60.59470464068997,225.69727739614433,"[np.float64(496.70718268996546), np.float64(139.99128844926582), np.float64(60.59470464068997), np.float64(205.49593380465603)]",2.4946310423907336
20,0.006,0.01,0.75,384.84737829510203,437.5664342407989,2560.669627719058,2.7018451440605498,45884276.910000004,90.64141203673893,338.71404211615857,"[np.float64(746.0934187442073), np.float64(209.7464859698501), np.float64(90.64141203673893), np.float64(308.3748517138378)]",2.4920463120739598
20,0.006,0.012,0.25,214.2139019402259,232.00406683600087,1057.1381912444015,3.470034871978629,24093692.11,130.2380324645113,211.94917552628195,"[np.float64(361.1585078904847), np.float64(196.84752139646025), np.float64(130.2380324645113), np.float64(159.55264035367148)]",3.452333958454927
20,0.006,0.012,0.5,430.6980055441903,466.47026253519766,2125.5959198615305,3.4698704409538683,48431795.50999998,261.57114830866874,426.15628290680263,"[np.float64(726.2287908203457), np.float64(395.59693358693323), np.float64(261.57114830866874), np.float64(321.2282589112629)]",3.452200650888662
20,0.006,0.012,0.75,646.7644493707413,700.5336348384009,3193.689239611755,3.4682176277040213,72771762.91999999,392.20516471831263,639.9038297345818,"[np.float64(1091.4419187233618), np.float64(593.9613087332118), np.float64(392.20516471831263), np.float64(482.0069267634407)]",3.450008249835872
20,0.006,999.0,0.25,199.6342350716637,219.64234371600068,1099.440122889092,3.1587444477419693,24917456.750000004,91.43539048547528,192.76161994611792,"[np.float64(361.1585078904847), np.float64(126.38993188293956), np.float64(91.43539048547528), np.float64(192.06264952557217)]",3.1149602247064605
20,0.006,999.0,0.5,401.3669702961392,441.6017239159974,2210.704129385819,3.1584218975050526,50086806.60999999,183.5038839192789,387.55014365658724,"[np.float64(726.2287908203457), np.float64(253.84686867922989), np.float64(183.5038839192789), np.float64(386.6210312074946)]",3.1148657950535226
20,0.006,999.0,0.75,602.7233645592446,663.2047220960003,3321.768525935978,3.156808580169534,75257467.2,274.97228812435463,581.9286507435845,"[np.float64(1091.4419187233618), np.float64(380.83014226563915), np.float64(274.97228812435463), np.float64(580.4702538609823)]",3.1130713491086763
20,0.007,0.008,0.25,12.403613536546871,23.352637606400187,346.9121705779091,1.0643547628454089,3755500.1999999997,-29.087796192000962,15.048230594044433,"[0.0, -29.087796192000962, np.float64(6.676905705660502), np.float64(82.6038128625182)]",0.9272886545997965
20,0.007,0.008,0.5,45.300741787249876,61.38454309359951,578.3233465216814,1.6782563808986355,6464569.7299999995,-22.579362182000523,49.84415881930798,"[0.0, -22.579362182000523, np.float64(55.72397463184826), np.float64(166.23202282738418)]",1.2638644954616491
20,0.007,0.008,0.75,77.757119652682,99.50531238720033,832.0659996883555,1.8908561733562872,9174751.439999998,-16.033271833999805,85.17646857687512,"[0.0, -16.033271833999805, np.float64(106.68960748905558), np.float64(250.04953865244474)]",1.4184136598981578
20,0.007,0.01,0.25,114.61570803679066,134.18073110400024,876.5531798039832,2.4203707097961074,16000909.560000006,4.37877337830968,97.60516642568672,"[np.float64(246.9402629253822), np.float64(36.99706137831983), np.float64(4.37877337830968), np.float64(102.10456802073517)]",2.143715821314591
20,0.007,0.01,0.5,248.11085558181574,284.291535147998,1716.522141167868,2.618692614013794,31074835.13,40.316302135591016,215.26754631907082,"[np.float64(496.70718268996546), np.float64(118.55076664607076), np.float64(40.316302135591016), np.float64(205.49593380465603)]",2.3775526461996805
20,0.007,0.01,0.75,380.7448052985428,433.9703897007993,2565.5077348322457,2.6745872754406994,46148525.26,80.36460226128158,333.49305900814113,"[np.float64(746.0934187442073), np.float64(199.13936331323782), np.float64(80.36460226128158), np.float64(308.3748517138378)]",2.4535877421399714
20,0.007,0.012,0.25,201.94127761185857,221.23368784400077,1081.1898437846858,3.235335370413779,24899150.589999996,97.8301308334397,196.04575022940784,"[np.float64(361.1585078904847), np.float64(165.64172184003553), np.float64(97.8301308334397), np.float64(159.55264035367148)]",3.1800554745652083
20,0.007,0.012,0.5,422.7146386291889,459.28266017519775,2135.8814398136824,3.3999529863919493,48967275.40999998,240.7060183635477,415.88971593906183,"[np.float64(726.2287908203457), np.float64(375.39579566109126), np.float64(240.7060183635477), np.float64(321.2282589112629)]",3.3671996352742237
20,0.007,0.012,0.75,642.8035037295514,696.9375902984008,3197.865418979502,3.445908260009772,73036011.27,381.89119408285075,634.82308682343,"[np.float64(1091.4419187233618), np.float64(583.9523077240667), np.float64(381.89119408285075), np.float64(482.0069267634407)]",3.4225522649780604
20,0.007,999.0,0.25,187.2422469053544,208.87196472400032,1122.4672047984548,2.942229158493688,25722915.230000004,59.11470380695437,176.5978366729666,"[np.float64(361.1585078904847), np.float64(94.05548546885514), np.float64(59.11470380695437), np.float64(192.06264952557217)]",2.8899626713040822
20,0.007,999.0,0.5,393.30921561336294,434.4141215559975,2220.514978053144,3.0932871100528185,50622286.50999999,162.33721188840806,377.00934687128284,"[np.float64(726.2287908203457), np.float64(232.85035356888312), np.float64(162.33721188840806), np.float64(386.6210312074946)]",3.0429628926352468
20,0.007,999.0,0.75,598.7261080276751,659.6086775560002,3325.743517730465,3.1359390379447722,75521715.55000001,264.4758122701368,576.7038452217963,"[np.float64(1091.4419187233618), np.float64(370.42739603270417), np.float64(264.4758122701368), np.float64(580.4702538609823)]",3.0896010671663903
20,0.008,0.01,0.25,222.15470344607488,248.33425457039917,1347.9071440120865,2.913041410052423,24133914.909999996,43.53407545193152,202.47572576858988,"[np.float64(246.9402629253822), np.float64(43.53407545193152), np.float64(154.51277596834615), np.float64(364.9157887286997)]",2.897867144324529
20,0.008,0.01,0.5,322.90356678683344,360.4146905191974,1942.299082703152,2.9339748300739608,36494927.46999999,125.14557803468539,288.6932257596398,"[np.float64(496.70718268996546), np.float64(125.14557803468539), np.float64(146.55460059155), np.float64(386.36554172235833)]",2.7817999582951316
20,0.008,0.01,0.75,418.883641157419,471.9739687143972,2656.73999013101,2.808917588832147,48855453.54999999,134.48732713775203,371.0762749986609,"[np.float64(746.0934187442073), np.float64(203.1827154199685), np.float64(134.48732713775203), np.float64(400.54163869271554)]",2.62100099692964
20,0.008,0.012,0.25,311.0772195773071,335.38721131039995,1482.4320782678108,3.577187452231614,33032155.93999999,174.62315191856868,305.16538629958114,"[np.float64(361.1585078904847), np.float64(174.62315191856868), np.float64(261.784254676651), np.float64(423.0956307126201)]",3.656657318236353
20,0.008,0.012,0.5,498.138813332562,535.4058155463966,2315.475164473266,3.6560570279572744,54387367.74999998,354.0030774493068,491.627647984194,"[np.float64(726.2287908203457), np.float64(384.35905260966956), np.float64(354.0030774493068), np.float64(501.919671057454)]",3.6552298298611765
20,0.008,0.012,0.75,681.0613766253105,734.9411693119989,3268.4542655528153,3.555332050608137,75742939.56000002,439.6897563222613,673.4653595957701,"[np.float64(1091.4419187233618), np.float64(589.0074047543686), np.float64(439.6897563222613), np.float64(573.7223585830883)]",3.5427450033140873
20,0.008,999.0,0.25,296.9424938100149,323.02548819039924,1513.7332270657378,3.3740961310256123,33855920.57999999,103.1518091076681,286.1604019154816,"[np.float64(361.1585078904847), np.float64(103.1518091076681), np.float64(225.3628008104889), np.float64(454.9684898532848)]",3.4527425445233453
20,0.008,999.0,0.5,469.2461652140148,510.53727692719593,2394.5581269554964,3.3711034351935663,56042378.84999999,241.7711730228078,453.1361865375301,"[np.float64(726.2287908203457), np.float64(241.7711730228078), np.float64(278.24482619962237), np.float64(566.2999561073442)]",3.3591364089015867
20,0.008,999.0,0.75,637.2724354212886,697.6122565695993,3394.0915218068963,3.249829358218476,78228643.84000002,323.707260366662,615.5266297016987,"[np.float64(1091.4419187233618), np.float64(375.5001939604227), np.float64(323.707260366662), np.float64(671.457145756348)]",3.2165126055485556
20,0.01,0.012,0.25,606.2372711101334,670.9028004688034,3464.5330693663227,3.061856959637777,70125597.5,230.49311004257962,558.8805508662841,"[np.float64(1114.2995670601163), np.float64(416.8069574947137), np.float64(230.49311004257962), np.float64(473.92256886772674)]",2.950115107683835
