experiment,asset_idx,asset,mean_pl,std_pl,sharpe,score,value,dvolume,excluded,full_score,full_mean,full_std,full_sharpe,cv_mean_score,cv_min_score,cv_mean_pl,cv_mean_sharpe
remove,25,CTGI,,,,,,,"(1, 5, 17, 18, 25, 34, 36)",819.7320048007406,893.3136037032041,4231.775467242145,3.3377310237541344,780.0382079507926,411.8475365493816,861.9333851285054,3.2236953224660487
remove,26,ALUT,,,,,,,"(1, 5, 17, 18, 26, 34, 36)",804.9310484273052,880.4448103672047,4263.888659309314,3.2648729567042647,767.8647682392823,392.13906250492545,851.6549838510047,3.167972785861524
remove,27,ACAC,,,,,,,"(1, 5, 17, 18, 27, 34, 36)",807.5607046601689,882.0923023072011,4237.0799880971335,3.2916782189959073,787.7416162134709,451.41858294675285,868.4312685610015,3.2457871666562954
remove,28,SRTX,,,,,,,"(1, 5, 17, 18, 28, 34, 36)",810.036796105773,884.2238944592019,4231.01017683959,3.3043662756255148,787.9841818436827,436.28747282324264,868.890161878501,3.2540378136730332
remove,29,GARI,,,,,,,"(1, 5, 17, 18, 29, 34, 36)",817.0691847624536,890.353706923204,4216.084338574586,3.339052792766545,788.0869204116145,435.5509072413738,868.4827176535032,3.266891136772823
remove,30,RCRI,,,,,,,"(1, 5, 17, 18, 30, 34, 36)",803.9282319856654,878.1289798952043,4218.167444445078,3.2915806359535904,769.0283829422991,414.4463804634803,850.757589008504,3.1999633360093633
remove,31,ACIX,,,,,,,"(1, 5, 17, 18, 31, 34, 36)",817.1286043230274,891.6472746352069,4257.458589192421,3.3114077309954286,790.284323440909,425.2906895885287,871.9798279935078,3.2471110446959828
remove,32,CCNS,,,,,,,"(1, 5, 17, 18, 32, 34, 36)",823.391847122485,897.9497456552009,4272.337805238029,3.3231997914091864,789.2199960625511,406.2269439779718,872.0266054360004,3.2375209243960095
remove,33,MTNS,,,,,,,"(1, 5, 17, 18, 33, 34, 36)",801.3498657180494,876.7692358512078,4252.904919470847,3.2596399639239344,778.9686823764374,429.01370334397996,861.3262008610087,3.2088972002331446
add_back,34,IHOZ,,,,,,,"(1, 5, 17, 18, 36)",823.6145582067953,901.8680962631954,4395.44663984827,3.2442178996969204,795.2889514228079,432.1248182801422,881.1334783809941,3.1768552181235403
remove,35,NAYO,,,,,,,"(1, 5, 17, 18, 34, 35, 36)",798.3895473316413,872.7770555111962,4212.267169314969,3.2761020063685082,772.0208127622006,424.7344190573817,853.3615919109982,3.2154564488328696
add_back,36,FWWG,,,,,,,"(1, 5, 17, 18, 34)",822.3503261940556,900.1084922352023,4376.323658296585,3.2520366396199516,794.7871519208303,424.85866413606624,880.1836988435015,3.1850490106926537
remove,37,EELT,,,,,,,"(1, 5, 17, 18, 34, 36, 37)",822.8619597854188,895.4920744991917,4206.555497974911,3.3659303715473308,790.0369209892051,431.31734572019735,870.4285584209919,3.2838293661365308
remove,38,HRND,,,,,,,"(1, 5, 17, 18, 34, 36, 38)",822.5168246679093,896.4420902072047,4249.289257335522,3.335615233304246,788.615280481305,393.009770191072,870.7534843210038,3.2419614055638837
remove,39,AETS,,,,,,,"(1, 5, 17, 18, 34, 36, 39)",810.0807688471832,884.0334583592029,4223.296105998789,3.3096889089068076,774.9885176103148,381.8034958034327,857.4554790635023,3.213798702603449
remove,40,ULXY,,,,,,,"(1, 5, 17, 18, 34, 36, 40)",783.8241009783344,859.622335411199,4226.666034397505,3.215731365253342,761.8152393366017,407.2324073958452,844.6962661559974,3.16445317598402
remove,41,BLBT,,,,,,,"(1, 5, 17, 18, 34, 36, 41)",812.9679950501021,887.9956590311983,4265.351585545111,3.2917436916539464,785.5679440583048,422.1302564765694,867.925498766,3.2269861129581194
remove,42,BENI,,,,,,,"(1, 5, 17, 18, 34, 36, 42)",816.5671515787678,891.4940369872013,4269.837373932491,3.30124010641362,785.762466407318,420.89294375494603,868.2607660060003,3.2218895362096864
remove,43,ITPA,,,,,,,"(1, 5, 17, 18, 34, 36, 43)",822.3699540625864,896.4483438112046,4254.097339647474,3.3318684844245117,791.588284853027,416.57824198762154,873.3184333310037,3.2516063863294526
remove,44,HTRK,,,,,,,"(1, 5, 17, 18, 34, 36, 44)",808.9088156773183,883.8702041911953,4254.294253442805,3.284966712093764,781.8581408356231,418.77835962805784,863.9796937184944,3.214423279775024
remove,45,NGTE,,,,,,,"(1, 5, 17, 18, 34, 36, 45)",801.9449806137824,876.6196289071991,4229.563031646719,3.277069815742937,775.488121792877,416.39671082985694,857.1548992984968,3.210656625502897
remove,46,ILVX,,,,,,,"(1, 5, 17, 18, 34, 36, 46)",809.6310403902754,884.7042758591999,4259.583363280739,3.283983818138275,783.4731621593319,425.1288420256937,865.5207618734973,3.220306238481625
remove,47,FCSG,,,,,,,"(1, 5, 17, 18, 34, 36, 47)",807.8329852401498,881.9932076631985,4225.323505582917,3.3004661220949556,775.7264023316769,406.6301939729343,857.8565227809958,3.217927488370725
remove,48,FARS,,,,,,,"(1, 5, 17, 18, 34, 36, 48)",823.0414822002308,897.4415465672007,4266.305673840014,3.326015024448577,798.8027492467834,441.86693464129314,880.0982138010015,3.265419006672922
remove,49,MHRM,,,,,,,"(1, 5, 17, 18, 34, 36, 49)",804.6267673774191,880.0865085152001,4261.43418304975,3.2654240161248484,780.4776823916858,415.6121377007314,862.9484588359993,3.208839303806256
remove,50,EAFC,,,,,,,"(1, 5, 17, 18, 34, 36, 50)",811.6523365836097,885.9644066912034,4238.682991098832,3.304877313150546,784.0959649309772,430.72505735843265,865.5852993535016,3.2381216740414125
