name,kwargs,gates,threshold,score_250_500,score_250_400,score_400_500,roll_mean,roll_median,roll_min,roll_neg_count,recent_roll_mean,recent_roll_min
"none_short_only_x0.5_sm1.25_gate(20,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20,)",750.0,0.012621039695397334,2.0995996281537708,-37.379658154001866,-21.12693583947201,-37.379658154001866,-175.44091870600118,8,-5.28716128147799,-175.44091870600118
"none_short_only_x0.5_sm1.25_gate(40,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",-500.0,492.12399421449334,452.1275961908512,550.917576523009,242.31403729942244,217.692684553587,-424.0032181260041,5,505.0327042761056,191.51004716879325
"none_short_only_x0.5_sm1.25_gate(40,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",-250.0,482.32172986286037,435.64144852638447,550.917576523009,296.3129191106114,193.016984325981,-170.70670129200423,2,499.98300640844667,166.89951454889282
"none_short_only_x0.5_sm1.25_gate(40,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",0.0,461.56115564505217,400.685436083164,550.917576523009,226.2983703312442,142.0983999009506,-336.11708541600353,3,452.55632773024297,116.56625272458533
"none_short_only_x0.5_sm1.25_gate(40,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",250.0,316.0662047543675,285.9664801565798,360.6176013420772,106.25329376907808,7.756108468221401,-290.87186593599944,7,316.1088764473528,-18.442693701999012
"none_short_only_x0.5_sm1.25_gate(40,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",500.0,264.5840342328756,347.69375570038954,142.7487510603786,113.5543364567054,35.72390264204883,-242.38007629799827,6,284.4182039877494,-36.466318527998155
"none_short_only_x0.5_sm1.25_gate(40,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(40,)",750.0,146.37762377919745,154.71268022379633,139.8688315546946,46.33795063525151,44.73827490078746,-163.14894772400004,5,152.8467276063085,21.25622463671365
"none_short_only_x0.5_sm1.25_gate(20, 60)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",-500.0,405.71068837376777,305.39037412842544,552.4840530492104,231.14935350193912,65.95674851388515,-61.63608935000585,2,385.62752276304286,13.644079959471867
"none_short_only_x0.5_sm1.25_gate(20, 60)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",-250.0,366.65251490501447,305.39037412842544,456.83983600538585,216.848988845026,29.350630477817813,-134.1675734300041,5,360.1614259296132,-7.054086439999736
"none_short_only_x0.5_sm1.25_gate(20, 60)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",0.0,273.80276694243054,264.0842676395709,290.12498220580073,114.552603098781,1.0677837866519042,-243.29542966200154,6,283.3341197413008,-53.31595977199868
"none_short_only_x0.5_sm1.25_gate(20, 60)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",250.0,271.3474312076445,301.1503151395279,230.9468949926794,149.71680405785344,27.07328707047886,-130.5877858739998,6,289.2899953201476,-74.04157160600087
"none_short_only_x0.5_sm1.25_gate(20, 60)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",500.0,30.602369613764104,0.39788674850048267,170.40941332380237,26.90131521963442,0.0,-149.5403303059996,4,54.066294608946244,-149.5403303059996
"none_short_only_x0.5_sm1.25_gate(20, 60)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(20, 60)",750.0,-15.647205167198354,0.02005239032533241,-47.423898623999634,-8.96231278425047,0.0,-123.30997802599911,5,-14.937187973750781,-123.30997802599911
"none_short_only_x0.5_sm1.25_gate(10, 40)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",-500.0,404.07183867396975,510.6516864030496,241.75396157838205,268.49778289088005,241.75396157838205,-190.1743731060034,2,471.91028772472146,166.02753332323925
"none_short_only_x0.5_sm1.25_gate(10, 40)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",-250.0,360.0322209305385,456.7511732058744,214.38901757513776,281.4443399908008,281.7365506477127,-55.527254648003094,2,455.08662998406504,214.38901757513776
"none_short_only_x0.5_sm1.25_gate(10, 40)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",0.0,308.69465639721204,379.64804226576547,202.39779303967276,212.2409921464186,223.46191746308102,-96.55777255400136,4,378.2504066797179,202.39779303967276
"none_short_only_x0.5_sm1.25_gate(10, 40)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",250.0,117.59009573494366,215.63412492488345,6.596380883849559,43.05228380837878,30.793845722484477,-277.24381980999834,6,202.34384476285368,6.596380883849559
"none_short_only_x0.5_sm1.25_gate(10, 40)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",500.0,94.70935877968108,141.43536802971389,33.370876567547164,8.794068294693938,2.901237461620081,-243.38571010799785,7,125.30908813160015,-67.00645327200087
"none_short_only_x0.5_sm1.25_gate(10, 40)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.5, 'short_mult': 1.25}","(10, 40)",750.0,2.382326763863145,30.81641302152926,-60.548856020002674,-2.517853789838656,0.0,-100.12130938600018,7,34.43653615671342,-60.548856020002674
none_short_only_x0.75_sm1.0_gate()_th-500.0,"{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}",(),-500.0,543.1983536951408,505.156926654437,599.1066929243675,275.68199566544354,264.91218516063407,-361.85504534199134,5,552.9516127589029,233.30404034694251
"none_short_only_x0.75_sm1.0_gate(10,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",-500.0,443.1295227676962,557.3698841237796,268.9923204277976,317.79476571456337,268.9923204277976,-45.40962836199738,1,502.0630049524494,190.4431667438442
"none_short_only_x0.75_sm1.0_gate(10,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",-250.0,407.25979230098557,517.19378906928,241.2958295066961,309.7084769405165,341.45200285539363,-7.395225661995999,1,489.6930221251053,241.2958295066961
"none_short_only_x0.75_sm1.0_gate(10,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",0.0,363.7563441178066,453.66016687715427,228.35166510974673,266.1326892556618,283.6808837452888,-51.14020511999322,2,437.76697762648274,228.35166510974673
"none_short_only_x0.75_sm1.0_gate(10,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",250.0,244.56599489089868,344.2734589096242,98.29159017478653,185.9584041276569,169.259866235321,-150.89252350600165,3,333.6060435864955,98.29159017478653
"none_short_only_x0.75_sm1.0_gate(10,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",500.0,211.51057886111383,315.06188892304334,63.621690159645254,98.92038103288378,50.12980727089048,-243.81885857600213,5,230.0202397698574,0.9091332756151236
"none_short_only_x0.75_sm1.0_gate(10,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10,)",750.0,208.22116108721573,263.69647611536215,127.95746926766255,129.58253150119523,127.95746926766255,-238.46544146200137,3,243.6084785679192,122.86800685785043
"none_short_only_x0.75_sm1.0_gate(20,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",-500.0,442.01176110240203,333.5156351663515,600.7214559515951,234.17885399599948,80.35346056116255,-100.98486905999118,4,408.6633715540878,17.382667316214572
"none_short_only_x0.75_sm1.0_gate(20,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",-250.0,432.13860130342516,333.5156351663515,576.6264149350955,248.13055644339408,61.26203184319564,-18.00862903199999,1,400.2695466493354,8.519357692405851
"none_short_only_x0.75_sm1.0_gate(20,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",0.0,446.3916874606736,396.539832810494,520.8034737249814,242.84245786662848,98.6389297948777,-217.5973351120008,1,421.9939377745417,27.20750967425512
"none_short_only_x0.75_sm1.0_gate(20,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",250.0,405.3559487112963,450.34155259999085,339.34543156373763,227.5387941510513,175.07957308250295,-129.32865175600358,4,418.2142446827473,24.310438065044487
"none_short_only_x0.75_sm1.0_gate(20,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",500.0,231.69475197846018,187.99856242600947,300.75850510005046,132.09192178618798,0.5237652275210115,-131.4850736060036,5,238.03379765778638,-34.727824915998795
"none_short_only_x0.75_sm1.0_gate(20,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20,)",750.0,43.045098603768125,89.57019891495011,1.3537619721241498,40.77720063575163,1.3537619721241498,-138.5083278139991,5,92.84377631497725,-90.27493478000368
"none_short_only_x0.75_sm1.0_gate(40,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",-500.0,543.1983536951408,505.156926654437,599.1066929243675,276.4449025860171,264.91218516063407,-426.7880872679892,5,557.7639037104703,233.30404034694251
"none_short_only_x0.75_sm1.0_gate(40,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",-250.0,532.7658892824963,487.6229757498943,599.1066929243675,303.5455694968331,238.34427691629517,-177.6210035779895,3,526.403493316532,206.80346680187301
"none_short_only_x0.75_sm1.0_gate(40,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",0.0,510.64839484512976,450.40517049983475,599.1066929243675,253.94709549714798,182.9630361991196,-353.95471275199174,4,501.62612572744416,151.9528595627511
"none_short_only_x0.75_sm1.0_gate(40,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",250.0,439.8920684118758,330.09723418167346,600.7214559515951,168.79408332768247,143.6373789884795,-309.18469075799544,6,430.3130185285801,114.27706292419474
"none_short_only_x0.75_sm1.0_gate(40,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",500.0,256.55982084622843,283.1043497592685,218.4321698537248,107.94103600684507,0.0023463616800387605,-257.33164119599644,7,281.1328628587761,-98.10100316800148
"none_short_only_x0.75_sm1.0_gate(40,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(40,)",750.0,207.20192121682874,225.58243788245696,188.35273690907096,93.67734796044854,41.89989934904819,-125.05714343199587,5,207.1191903036347,4.629518956153601
"none_short_only_x0.75_sm1.0_gate(20, 60)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",-500.0,442.01176110240203,333.5156351663515,600.7214559515951,240.72992581954324,80.35346056116255,-59.65078518599009,4,407.26911024421617,17.382667316214572
"none_short_only_x0.75_sm1.0_gate(20, 60)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",-250.0,390.82508141940724,333.5156351663515,475.26246861848836,228.6702371910974,36.93570002359268,-136.98035221199353,4,383.5727808017873,-22.10480848000007
"none_short_only_x0.75_sm1.0_gate(20, 60)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",0.0,318.24682116599774,259.7280880402325,406.3492193996185,132.78127146850326,17.14395696125366,-259.50756524799976,6,325.45635480065835,-2.407373838000643
"none_short_only_x0.75_sm1.0_gate(20, 60)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",250.0,277.4535799925,343.61128759679497,182.21114401200987,142.36327348662132,35.53872083664182,-220.11866736000218,7,314.74596770637,-55.59133247800375
"none_short_only_x0.75_sm1.0_gate(20, 60)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",500.0,40.305402661612376,0.8479803543545075,197.8531047203967,34.16028221607063,0.0,-145.21239931399788,4,66.77294016678434,-145.21239931399788
"none_short_only_x0.75_sm1.0_gate(20, 60)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(20, 60)",750.0,26.334893259599113,26.584887243605905,30.001012612088076,29.431487309085924,0.0,-12.742744941999838,2,49.052478848476525,-12.742744941999838
"none_short_only_x0.75_sm1.0_gate(10, 40)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",-500.0,443.1295227676962,557.3698841237796,268.9923204277976,294.74259614383243,268.9923204277976,-197.736438475996,2,515.4441933482742,190.4431667438442
"none_short_only_x0.75_sm1.0_gate(10, 40)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",-250.0,396.7465167068172,499.89139037046056,241.2958295066961,284.20751352406666,315.25529296136693,-54.02488966599481,2,472.075224977721,241.2958295066961
"none_short_only_x0.75_sm1.0_gate(10, 40)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",0.0,353.18724058236256,436.23614504905186,228.35166510974673,242.84361864358056,282.81033428822855,-97.58741749599714,3,428.3026432641324,228.35166510974673
"none_short_only_x0.75_sm1.0_gate(10, 40)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",250.0,192.14676758289727,256.7582477482616,98.29159017478653,85.31669586925582,121.1888322872074,-317.55611507800137,6,283.9022709776483,98.29159017478653
"none_short_only_x0.75_sm1.0_gate(10, 40)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",500.0,109.93792739263495,206.17996018579868,3.3187746986120548,27.355740713365023,3.3187746986120548,-259.3344513179993,7,163.92600252649706,-68.86181508800452
"none_short_only_x0.75_sm1.0_gate(10, 40)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.0}","(10, 40)",750.0,119.93942132709849,159.93372859445364,67.98252210866089,76.47827410735816,67.98252210866089,-108.81713161999949,5,148.48118207715203,54.17015216747285
none_short_only_x0.75_sm1.25_gate()_th-500.0,"{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}",(),-500.0,565.5039845012647,530.374682701249,617.1269030191054,288.112704553515,291.74771621510183,-352.99917433599245,5,571.0821091890814,262.52102965375764
"none_short_only_x0.75_sm1.25_gate(10,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",-500.0,464.2245835402286,580.1633476353416,287.3961296741588,329.954805527984,287.3961296741588,-34.47418514000002,1,518.6849319756843,216.17486003238633
"none_short_only_x0.75_sm1.25_gate(10,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",-250.0,428.32023744325267,539.9791294761941,259.5923047536204,319.10360459215394,366.6977123583201,-0.11983537200247635,1,506.07245830808176,259.5923047536204
"none_short_only_x0.75_sm1.25_gate(10,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",0.0,390.65539909593264,476.5433735292177,261.2719545907467,281.70123244098164,266.39872803163536,-40.32604579799673,2,460.34015847825543,261.2719545907467
"none_short_only_x0.75_sm1.25_gate(10,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",250.0,265.77260114451377,367.3304965899182,115.39816703009919,170.1092839161647,115.39816703009919,-221.5343917340011,4,323.7651146816043,67.62213148294097
"none_short_only_x0.75_sm1.25_gate(10,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",500.0,242.87439920529937,324.6181816347058,124.1387485432223,113.10601951053188,30.39308833126782,-243.81885857600213,5,255.50920720174386,26.36250508574502
"none_short_only_x0.75_sm1.25_gate(10,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10,)",750.0,176.7747444891252,200.02647564218958,145.22279235678494,101.76054923375028,46.53030452820054,-238.46544146200137,3,209.72011490898979,40.53504378756633
"none_short_only_x0.75_sm1.25_gate(20,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",-500.0,458.6952153037677,349.25285594680076,618.7388843854143,243.42102311266183,100.47988000016784,-99.46357289599356,4,421.11189671518525,24.33480083965524
"none_short_only_x0.75_sm1.25_gate(20,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",-250.0,448.84007798741845,349.25285594680076,594.6819775813705,245.59518518507755,44.331455388372085,-118.23357656400209,1,412.3262239670279,13.44201510095803
"none_short_only_x0.75_sm1.25_gate(20,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",0.0,462.9828319654375,412.1677227245509,538.769322871775,250.9377755526416,117.55215310414317,-215.53315121600193,1,435.15254301500863,36.00193129297072
"none_short_only_x0.75_sm1.25_gate(20,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",250.0,421.96424147312297,465.8609009235571,357.5046397851826,247.59071233695448,194.49087653533357,-156.94197215000477,3,431.6987651474046,32.83861843711095
"none_short_only_x0.75_sm1.25_gate(20,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",500.0,250.12072424606777,203.4383624587876,322.88016541402294,142.05502401671708,5.81935655024583,-109.31980728200247,3,251.2547420053845,-16.80935533200129
"none_short_only_x0.75_sm1.25_gate(20,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20,)",750.0,39.04889326994494,96.53284772023908,0.005488035361367235,21.561814304530962,0.005488035361367235,-200.6502039259991,7,90.87888085004076,-115.65001294000162
"none_short_only_x0.75_sm1.25_gate(40,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",-500.0,565.5039845012647,530.374682701249,617.1269030191054,292.16410458974485,291.74771621510183,-443.1208021479933,5,586.6312088736343,262.52102965375764
"none_short_only_x0.75_sm1.25_gate(40,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",-250.0,565.5039845012647,530.374682701249,617.1269030191054,306.4541661846878,291.74771621510183,-252.24209549799045,3,560.5217679431672,262.52102965375764
"none_short_only_x0.75_sm1.25_gate(40,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",0.0,533.021325648852,475.76054585382764,617.1269030191054,280.05732339030845,209.1040197812526,-296.1652649039947,4,523.9094020092654,180.25444933474395
"none_short_only_x0.75_sm1.25_gate(40,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",250.0,495.75541354973217,411.97846421827927,618.7388843854143,206.54514679361134,265.8362657954306,-301.5932328399955,6,490.9782051771283,237.68956519772715
"none_short_only_x0.75_sm1.25_gate(40,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",500.0,292.1555685232323,320.3335703568303,251.45799452335672,125.95118694266009,3.4916625156058303,-254.6613126019973,6,309.5752665818098,-71.86360169200081
"none_short_only_x0.75_sm1.25_gate(40,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(40,)",750.0,172.01990054968678,127.49222717054397,247.97928652083783,73.81173929392952,0.0003910692483716677,-122.38681483799672,6,172.82302981765895,-20.65494087199768
"none_short_only_x0.75_sm1.25_gate(20, 60)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",-500.0,458.6952153037677,349.25285594680076,618.7388843854143,249.95499537553025,100.47988000016784,-46.09781968599159,4,419.7073284641881,24.33480083965524
"none_short_only_x0.75_sm1.25_gate(20, 60)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",-250.0,415.52336586036785,301.16431260703706,583.0173891960063,224.33114715591572,70.42450437441629,-150.18888449799965,3,401.9619688219143,9.414837514738409
"none_short_only_x0.75_sm1.25_gate(20, 60)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",0.0,329.79437196088736,266.697685908212,424.41014366765654,122.080377508844,29.102459710974554,-318.75960414200085,5,334.4144785754487,0.049393890672069674
"none_short_only_x0.75_sm1.25_gate(20, 60)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",250.0,277.528738886406,352.3887968201834,169.1499285239165,138.25039690080746,31.133129959141776,-243.38052901800182,7,314.2047756111247,-70.17643060600123
"none_short_only_x0.75_sm1.25_gate(20, 60)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",500.0,42.509710103805574,1.4783354643614002,194.75985302813086,35.73808477293105,0.0,-150.85510788799934,3,69.40261109488505,-150.85510788799934
"none_short_only_x0.75_sm1.25_gate(20, 60)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(20, 60)",750.0,31.063243859119343,29.993652409813777,37.48923980069302,32.70091874390864,0.002623536910848661,-7.8455015739981935,1,54.50153123984772,-7.8455015739981935
"none_short_only_x0.75_sm1.25_gate(10, 40)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",-500.0,464.2245835402286,580.1633476353416,287.3961296741588,317.6044965142601,287.3961296741588,-184.1834729759975,2,542.8379078104805,216.17486003238633
"none_short_only_x0.75_sm1.25_gate(10, 40)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",-250.0,428.32023744325267,539.9791294761941,259.5923047536204,304.9156180645086,366.6977123583201,-40.47192416599624,2,504.45999881901855,259.5923047536204
"none_short_only_x0.75_sm1.25_gate(10, 40)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",0.0,380.1228064923277,459.1684135313967,261.2719545907467,262.2241876012777,306.3105452864935,-84.03445199599864,3,455.4362453864661,261.2719545907467
"none_short_only_x0.75_sm1.25_gate(10, 40)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",250.0,204.81898382024585,265.85419393964617,115.39816703009919,95.06628933317491,119.66760855990987,-317.55611507800137,6,296.77761212062455,115.39816703009919
"none_short_only_x0.75_sm1.25_gate(10, 40)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",500.0,153.3172941908067,243.40087048352336,31.486127829478484,53.83829561726665,31.486127829478484,-256.66412272400015,7,202.49821393344453,-21.958357368003057
"none_short_only_x0.75_sm1.25_gate(10, 40)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 0.75, 'short_mult': 1.25}","(10, 40)",750.0,77.79014838918167,56.97501235691069,123.46472575111139,36.36638251407569,12.80861027283056,-108.81713161999949,6,98.93104895323741,-1.2134496220000468
none_short_only_x1.0_sm1.0_gate()_th-500.0,"{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}",(),-500.0,567.9038362771884,534.4042609137346,617.1269030191054,290.4144099168149,298.3669756376005,-345.2787734639924,5,572.8605677267501,266.35031480992154
"none_short_only_x1.0_sm1.0_gate(10,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",-500.0,466.62985961589817,584.131082345948,287.3961296741588,332.19295131546426,287.3961296741588,-26.788320963999585,1,520.4382500981769,219.9763508052649
"none_short_only_x1.0_sm1.0_gate(10,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",-250.0,430.7235644944178,543.946573525778,259.5923047536204,320.8424704851448,370.41533857996944,0.0013157897331732204,0,507.7734554338592,259.5923047536204
"none_short_only_x1.0_sm1.0_gate(10,)_th0.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",0.0,393.06611053612977,480.5289403371,261.2719545907467,283.77847503991165,261.52922619682477,-32.680900181996215,2,462.0235004239404,261.2719545907467
"none_short_only_x1.0_sm1.0_gate(10,)_th250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",250.0,292.20871261475213,410.97913621050145,115.39816703009919,187.87481366667743,115.39816703009919,-225.21356703200203,3,351.9277093871536,63.799679734767786
"none_short_only_x1.0_sm1.0_gate(10,)_th500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",500.0,244.29175312689043,326.9858508469786,124.1387485432223,103.6340404637436,27.644623392583078,-340.03534176000244,6,256.30018044912697,27.23524032123294
"none_short_only_x1.0_sm1.0_gate(10,)_th750.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(10,)",750.0,178.1842338838349,202.39565778977425,145.22279235678494,95.34819746751928,47.615419363701655,-238.46544146200137,4,201.80037744633384,43.47168212472911
"none_short_only_x1.0_sm1.0_gate(20,)_th-500.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(20,)",-500.0,459.6082420829722,350.79388548974987,618.7388843854143,245.06320248872095,103.27372236528151,-94.91518188799368,4,421.97623524551585,24.33480083965524
"none_short_only_x1.0_sm1.0_gate(20,)_th-250.0","{'excluded': (), 'mode': 'short_only', 'exposure_mult': 1.0, 'short_mult': 1.0}","(20,)",-250.0,449.7540818611744,350.79388548974987,594.6819775813705,246.48364998959727,46.11774069823792,-119.30217488800197,1,413.17020331682676,13.44201510095803
