name,asset_idx,asset,family,lookback,mode,lag_signal,threshold,full_mean_pl,full_std_pl,full_sharpe,full_score,full_worst_day,roll_mean_score,roll_median_score,roll_min_score,roll_neg_count,roll_positive_count,corr_to_market,vol_window,z_window,leader,lag,train_corr
HRET_absolute_return_w10_reversal_lag,15,HRET,absolute_return,10.0,reversal,True,0.0,6.006564060000011,225.14501112173755,0.42182643192208896,0.9073428680244519,-619.5767999999989,0.11627914410875502,0.3461136857921773,-23.821177180000014,7,8,0.1650014709552211,,,,,
HRET_absolute_return_w20_momentum_cur,15,HRET,absolute_return,20.0,momentum,False,0.0,-21.530665984000095,223.89707353142668,-1.5204741843174212,-21.530665984000095,-585.9160950000005,-5.915747158081916,0.36805480770326715,-45.82933924000015,7,8,-0.041766470363366504,,,,,
HRET_absolute_return_w20_momentum_lag,15,HRET,absolute_return,20.0,momentum,True,0.0,-9.13514840000005,224.6279512615594,-0.643016052664027,-9.13514840000005,-585.9160950000005,-4.930807779952725,3.1589620254675013,-63.85641741000008,7,8,0.003754392017135705,,,,,
HRET_absolute_return_w20_reversal_cur,15,HRET,absolute_return,20.0,reversal,False,0.0,20.85573401600008,223.8459986283943,1.4731472121308005,14.27697578401243,-619.5767999999989,-0.5422247649263379,-4.918544709999824,-25.10393092000003,8,7,0.04267456663597255,,,,,
HRET_absolute_return_w20_reversal_lag,15,HRET,absolute_return,20.0,reversal,True,0.0,8.457651599999982,224.6225226251731,0.595341963031849,2.213224955193358,-619.5767999999989,-1.3304945122447804,-10.367608919999984,-29.682212840000012,8,7,-0.003507449027326568,,,,,
HRET_absolute_return_w40_momentum_cur,15,HRET,absolute_return,40.0,momentum,False,0.0,-9.432665636000012,225.06201681191482,-0.6626775197142386,-9.432665636000012,-585.9160950000005,3.243001667653465,0.0031143813485103923,-14.112432119999994,7,8,0.05573601631487673,,,,,
HRET_absolute_return_w40_momentum_lag,15,HRET,absolute_return,40.0,momentum,True,0.0,-7.551955252000021,225.15522679426954,-0.5303314456433205,-7.551955252000021,-585.9160950000005,0.8045104312967756,0.11392959961362835,-20.071837920000053,6,9,0.07178150748998306,,,,,
HRET_absolute_return_w40_reversal_cur,15,HRET,absolute_return,40.0,reversal,False,0.0,8.945814364000055,225.06728061115146,0.6284598285115888,2.5328683995793995,-619.5767999999989,-9.03785788525659,-1.132293429999845,-41.553700699999894,8,7,-0.055700083247155904,,,,,
HRET_absolute_return_w40_reversal_lag,15,HRET,absolute_return,40.0,reversal,True,0.0,7.063644748000072,225.11195748210565,0.49613548377904204,1.395272259037943,-619.5767999999989,-6.668906697897759,-3.5890792299998977,-34.26345327999998,10,5,-0.07184893893673586,,,,,
HRET_absolute_return_w60_momentum_cur,15,HRET,absolute_return,60.0,momentum,False,0.0,3.4418759879999854,225.2329539640719,0.24162022817625778,0.18985412471315713,-585.9160950000005,5.509551220124659,1.9011664663542616,-12.781220609999927,3,12,0.024260726593678533,,,,,
HRET_absolute_return_w60_momentum_lag,15,HRET,absolute_return,60.0,momentum,True,0.0,5.680969260000046,225.19160403103396,0.3988781521473971,0.7797953040983733,-585.9160950000005,7.35718338344297,2.3241500132390174,-22.46095562999998,7,8,0.029647946713513545,,,,,
